Booker T. Washington National Monument Virginia (MarmadukePercy),0.289952,0.375757,0.406783,0.275862,0.329632,0.335762,0.387703,0.313637,0.251171,0.295525,0.3722,0.399172,0.269749,0.354022,0.34694,0.374841,0.301741,0.254512,0.302974,0.380131,0.389267,0.256922,0.329683,0.362874,0.390283,0.297305,0.255126,0.303497,0.360835,0.357906,0.296917,0.340352,0.332376,0.380304,0.336331,0.278153,0.310501,0.353153,0.3392,0.294036,0.364575,0.343945,0.369138,0.327649,0.287277,0.310899,0.352774,0.343859,0.298709,0.349906,0.341226,0.372378,0.331123,0.290258,0.304604,0.340229,0.378221,0.298942,0.331849,0.321478,0.398898,0.325511,0.283716,0.311308,0.334015,0.369851,0.298646,0.34362,0.323918,0.39534,0.321196,0.288241,0.318416,0.332164,0.374403,0.29967,0.338959,0.324221,0.390874,0.318701,0.289714
Boyana Church Sofia (Aleksander Dragnes),0.229577,0.282548,0.499805,0.300335,0.281164,0.225296,0.420111,0.388488,0.265003,0.238157,0.27851,0.475295,0.321986,0.292036,0.227822,0.402344,0.396795,0.282167,0.239242,0.270408,0.460843,0.345582,0.289609,0.219867,0.383331,0.415098,0.293899,0.161609,0.256126,0.571875,0.259914,0.217365,0.163335,0.493769,0.385722,0.217185,0.176758,0.265325,0.552326,0.27197,0.233806,0.172304,0.480758,0.385711,0.234674,0.173632,0.267007,0.551102,0.285895,0.218955,0.170752,0.466586,0.406828,0.229785,0.177325,0.260463,0.532429,0.287992,0.234352,0.173307,0.48596,0.392745,0.242761,0.180723,0.272871,0.538001,0.270218,0.228882,0.172876,0.501307,0.376992,0.233908,0.167075,0.275343,0.553309,0.261979,0.203675,0.168059,0.509947,0.380786,0.216142
Bran Castle in Transylvania (Simbotin),0.297419,0.249001,0.433304,0.299793,0.412462,0.265522,0.351291,0.322918,0.321875,0.303928,0.257759,0.434086,0.283225,0.408347,0.272041,0.36362,0.311104,0.320597,0.306383,0.2462,0.431805,0.290424,0.396228,0.268508,0.364114,0.317103,0.335389,0.321112,0.254407,0.358715,0.313457,0.42187,0.281231,0.338776,0.32661,0.355983,0.326521,0.264893,0.361009,0.299391,0.415774,0.29026,0.349561,0.319164,0.349395,0.33247,0.263395,0.363554,0.296975,0.407903,0.291513,0.353466,0.316751,0.350836,0.346199,0.264831,0.304445,0.329001,0.439032,0.292287,0.300882,0.306058,0.383014,0.357623,0.273323,0.299868,0.318365,0.438811,0.303684,0.300351,0.298316,0.377016,0.37132,0.285682,0.301866,0.303056,0.432204,0.318118,0.308046,0.28904,0.362084
Bridge of Remembrance Christchurch New Zealand (Eli Duke),0.309797,0.431419,0.342654,0.213447,0.42884,0.284159,0.413737,0.242723,0.245335,0.316781,0.426818,0.35483,0.216437,0.408953,0.294455,0.422174,0.248869,0.224977,0.358731,0.429148,0.326037,0.189008,0.408189,0.310144,0.427525,0.226369,0.219752,0.340422,0.325239,0.334461,0.202284,0.487596,0.28631,0.387346,0.24045,0.313004,0.346652,0.344326,0.332614,0.210986,0.452338,0.306455,0.400409,0.255576,0.286275,0.390994,0.335681,0.307086,0.198008,0.465033,0.319657,0.383456,0.241766,0.277502,0.26775,0.324541,0.420608,0.186141,0.395012,0.248844,0.507356,0.24595,0.274889,0.261506,0.343609,0.429018,0.191095,0.357114,0.260815,0.518271,0.260544,0.246841,0.28884,0.345157,0.418471,0.189963,0.366282,0.267082,0.505488,0.255317,0.245017
Buenos Aires Botanical Garden Palermo Argentina (Arcibel),0.345778,0.316748,0.340303,0.311617,0.370562,0.328638,0.349532,0.301541,0.329816,0.343412,0.310496,0.334038,0.325486,0.370092,0.32181,0.334129,0.317109,0.339718,0.34054,0.303353,0.339701,0.324787,0.372782,0.3139,0.330258,0.328483,0.341549,0.304465,0.319408,0.40342,0.299935,0.329836,0.304363,0.391123,0.331622,0.296972,0.311906,0.324494,0.395082,0.306886,0.325844,0.31179,0.374559,0.331759,0.305621,0.319137,0.323581,0.382281,0.311917,0.332486,0.318608,0.359903,0.333938,0.311307,0.245062,0.331958,0.450674,0.307658,0.257377,0.28271,0.431353,0.36548,0.257254,0.255854,0.346717,0.439171,0.298121,0.254837,0.30016,0.42846,0.354698,0.261061,0.267048,0.350955,0.423807,0.303882,0.262641,0.314365,0.413764,0.350255,0.268096
Buonconsiglio Castle Trento Italy (Matteo Ianeselli),0.293258,0.317472,0.461007,0.214083,0.358782,0.263509,0.466113,0.264026,0.264044,0.297905,0.312131,0.45857,0.212409,0.367138,0.259804,0.464967,0.261136,0.267859,0.30779,0.316724,0.443438,0.218367,0.372427,0.268156,0.455405,0.26143,0.272543,0.304822,0.297269,0.444839,0.211994,0.388819,0.257459,0.458086,0.261518,0.283181,0.308124,0.30076,0.44109,0.207962,0.388486,0.26037,0.461318,0.25836,0.280209,0.315259,0.312097,0.428659,0.211882,0.384773,0.270857,0.456025,0.259951,0.278601,0.320498,0.297546,0.418339,0.21811,0.398896,0.277131,0.437395,0.268481,0.294708,0.325121,0.309015,0.415196,0.212051,0.392618,0.286596,0.440126,0.264778,0.285216,0.341299,0.321009,0.395415,0.210889,0.396081,0.300834,0.433017,0.25443,0.28288
Buxton Memorial Fountain London (Patche99z),0.361564,0.25135,0.30524,0.292499,0.523565,0.253534,0.277277,0.280541,0.365216,0.325489,0.271169,0.34151,0.332159,0.439104,0.26582,0.29819,0.331788,0.362067,0.33393,0.284519,0.34371,0.318297,0.418714,0.286057,0.305479,0.326237,0.362204,0.392418,0.281076,0.283703,0.238912,0.528453,0.27221,0.321131,0.242754,0.337672,0.3681,0.297285,0.313181,0.277486,0.456859,0.289399,0.338919,0.282973,0.337093,0.369735,0.290523,0.315065,0.284799,0.444967,0.292873,0.335335,0.284838,0.348086,0.348744,0.343412,0.360202,0.234057,0.413958,0.30272,0.405002,0.265841,0.279675,0.345716,0.341156,0.36512,0.24881,0.389505,0.309467,0.404679,0.277599,0.283836,0.360746,0.320304,0.353254,0.256229,0.410044,0.303825,0.386721,0.272798,0.303987
Calakmul Campeche Mexico (Pete Fordham),0.195633,0.274283,0.551285,0.21638,0.279171,0.24175,0.510881,0.310761,0.204475,0.198262,0.260511,0.55684,0.204122,0.276267,0.235377,0.514404,0.310706,0.219577,0.203577,0.263994,0.558726,0.201832,0.234634,0.235039,0.525648,0.318584,0.218758,0.269069,0.329505,0.390284,0.283054,0.291264,0.306287,0.465086,0.348504,0.264916,0.273342,0.32455,0.383076,0.281263,0.286741,0.306038,0.466294,0.353532,0.275319,0.265246,0.319102,0.400534,0.268085,0.267134,0.294198,0.488837,0.357996,0.265492,0.30044,0.335192,0.364899,0.316328,0.308295,0.326695,0.392653,0.345594,0.297962,0.305256,0.334028,0.362909,0.317261,0.304444,0.32755,0.390345,0.344384,0.303219,0.305517,0.332343,0.368889,0.308975,0.299917,0.327598,0.39585,0.34692,0.300568
Castello di Gradara (Enrico90p),0.385838,0.394981,0.33268,0.172956,0.382009,0.39972,0.402349,0.198795,0.217757,0.370747,0.403797,0.339099,0.165025,0.373811,0.396135,0.415961,0.200236,0.217941,0.366221,0.419837,0.330257,0.159189,0.356178,0.406597,0.425422,0.193862,0.210852,0.349841,0.515467,0.261044,0.136188,0.270318,0.463942,0.428527,0.169901,0.156199,0.31861,0.540013,0.265767,0.130729,0.248954,0.450363,0.450551,0.171093,0.148584,0.296209,0.568882,0.248134,0.120696,0.227465,0.457478,0.456422,0.162074,0.129923,0.350578,0.520305,0.250507,0.13649,0.240169,0.503867,0.401677,0.169514,0.152811,0.317686,0.54362,0.260513,0.132756,0.221575,0.484736,0.427793,0.173143,0.14496,0.302439,0.570801,0.241655,0.119968,0.203761,0.495271,0.425505,0.161703,0.126148
Castillo San Felipe de Barajas Cartagena Colombia (Martin St-Amant),0.231672,0.336929,0.443308,0.334203,0.291351,0.29173,0.379923,0.37918,0.257842,0.232206,0.334723,0.446533,0.32101,0.293688,0.296295,0.390134,0.37397,0.255931,0.216832,0.29815,0.472286,0.321664,0.288811,0.254828,0.40202,0.394824,0.267794,0.252867,0.294853,0.434642,0.348287,0.294976,0.262278,0.372302,0.394639,0.297916,0.256494,0.300283,0.433203,0.335829,0.295688,0.271354,0.380688,0.390467,0.291793,0.236919,0.28341,0.4401,0.341069,0.290116,0.242172,0.395594,0.406284,0.298592,0.246563,0.280716,0.452077,0.328442,0.290963,0.244326,0.409021,0.38818,0.292953,0.251614,0.283322,0.449761,0.32375,0.292875,0.248469,0.408962,0.387808,0.290108,0.244823,0.28547,0.439357,0.334775,0.293872,0.24173,0.406127,0.393628,0.297965
Castle Estense Ferrara (Massimo Baraldi),0.301194,0.3409,0.361774,0.276735,0.439522,0.343395,0.280817,0.314264,0.311267,0.314344,0.344255,0.373008,0.240863,0.442581,0.373554,0.293486,0.28543,0.28723,0.334221,0.320283,0.359518,0.240971,0.427189,0.423195,0.255816,0.28736,0.297981,0.33218,0.318108,0.271777,0.231046,0.496636,0.288637,0.352258,0.278184,0.36026,0.347014,0.321316,0.267578,0.227984,0.472627,0.302143,0.372134,0.289413,0.34037,0.366705,0.285852,0.244801,0.235789,0.508608,0.304312,0.332642,0.286579,0.352457,0.32848,0.255397,0.364401,0.213834,0.497901,0.224814,0.382937,0.282906,0.351049,0.350526,0.267403,0.368712,0.222244,0.451442,0.223947,0.391039,0.304512,0.347413,0.360393,0.260574,0.333208,0.222743,0.495256,0.228915,0.368956,0.291422,0.350487
Cathedral Basilica of St. Augustine Florida (Wikiwopbop),0.361311,0.237245,0.387008,0.251883,0.577448,0.254737,0.198512,0.218749,0.338161,0.373591,0.211567,0.414368,0.224487,0.626257,0.253839,0.16741,0.167825,0.284167,0.374989,0.213818,0.386863,0.203569,0.603084,0.311541,0.185885,0.178826,0.308645,0.384675,0.241489,0.244487,0.212907,0.573512,0.302056,0.307148,0.234366,0.34523,0.407834,0.228668,0.214092,0.188475,0.598725,0.325502,0.314653,0.190007,0.317005,0.403071,0.231072,0.201316,0.185059,0.607313,0.344723,0.285414,0.190669,0.322313,0.309306,0.224554,0.417222,0.16938,0.48503,0.240969,0.445328,0.26299,0.300567,0.338508,0.22427,0.394892,0.160322,0.484692,0.261906,0.456034,0.244521,0.286695,0.355393,0.224903,0.376412,0.165324,0.510471,0.270819,0.426213,0.235823,0.28793
Chateau Gaillard France (Tango7174),0.199637,0.291495,0.584829,0.180242,0.310929,0.210315,0.513618,0.242485,0.192748,0.20871,0.252544,0.594724,0.189285,0.317604,0.204859,0.507452,0.252538,0.197519,0.232213,0.252645,0.598992,0.205702,0.292394,0.210812,0.480109,0.276389,0.210502,0.269385,0.341459,0.413332,0.241088,0.30371,0.294546,0.497717,0.305338,0.248838,0.272959,0.330783,0.416549,0.236442,0.300935,0.29589,0.500728,0.308886,0.249814,0.291894,0.322405,0.384419,0.248978,0.302057,0.311831,0.484623,0.328914,0.263751,0.319038,0.380056,0.337452,0.267429,0.301792,0.370318,0.426686,0.307029,0.252664,0.322322,0.391132,0.33521,0.25066,0.296016,0.379056,0.426969,0.300677,0.252805,0.331976,0.393027,0.323704,0.244289,0.295875,0.391795,0.421781,0.297267,0.252086
Chavin de Huantar Peru (Sharon odb),0.230972,0.316314,0.519084,0.22693,0.252048,0.295274,0.46338,0.343578,0.205354,0.22861,0.303897,0.532955,0.199429,0.243212,0.288245,0.494918,0.318548,0.207167,0.234082,0.290792,0.5246,0.192485,0.227548,0.322274,0.500645,0.308992,0.215939,0.263487,0.370589,0.446275,0.264049,0.249975,0.293774,0.468728,0.327883,0.21989,0.252352,0.366757,0.450988,0.247086,0.235161,0.293702,0.495409,0.320461,0.218357,0.248591,0.36202,0.441549,0.237878,0.222781,0.303636,0.507767,0.328841,0.218637,0.238212,0.345044,0.458619,0.259886,0.236133,0.267825,0.490259,0.369032,0.205669,0.23529,0.340927,0.468511,0.256506,0.225065,0.261528,0.491697,0.372938,0.207871,0.225785,0.345509,0.482336,0.244634,0.205586,0.261818,0.495849,0.374336,0.200858
Chhatrapati Shivaji Terminus railway station Mumbai India (Joe Ravi),0.282828,0.314996,0.462347,0.238542,0.429699,0.277857,0.402918,0.238279,0.262969,0.271659,0.302455,0.479059,0.232634,0.411065,0.278798,0.414895,0.24237,0.271151,0.291297,0.286828,0.4619,0.232742,0.430353,0.286515,0.385727,0.249201,0.295253,0.298235,0.335903,0.411,0.218203,0.38897,0.257975,0.482077,0.237861,0.273618,0.297726,0.321805,0.409688,0.220555,0.390765,0.254804,0.484925,0.240183,0.284341,0.306375,0.310672,0.399188,0.222522,0.40549,0.260174,0.465294,0.251147,0.298437,0.343822,0.312629,0.367338,0.228628,0.419409,0.273446,0.444196,0.23887,0.302978,0.349275,0.307248,0.363529,0.229253,0.425808,0.270464,0.440077,0.238842,0.306134,0.361256,0.29985,0.351136,0.233907,0.436836,0.27832,0.416493,0.244034,0.316651
Christ Church Cathedral Missouri (Matthew Black),0.379804,0.315751,0.278883,0.262623,0.483864,0.324235,0.277907,0.24491,0.364468,0.40636,0.307357,0.282738,0.237921,0.509335,0.307983,0.274673,0.245222,0.33764,0.442221,0.283632,0.278144,0.230242,0.530448,0.296672,0.264436,0.241213,0.31003,0.337186,0.21396,0.194005,0.178024,0.652558,0.20298,0.23349,0.187276,0.463222,0.391343,0.20723,0.205554,0.166076,0.659327,0.199882,0.23446,0.193343,0.408722,0.456216,0.210265,0.206008,0.166378,0.646246,0.214534,0.243816,0.196312,0.340429,0.286516,0.210685,0.324773,0.149073,0.596653,0.166537,0.390897,0.180214,0.420491,0.327616,0.206992,0.322148,0.146251,0.604458,0.16795,0.381656,0.185565,0.388562,0.393767,0.217228,0.317193,0.146826,0.596903,0.188926,0.377913,0.185165,0.326343
Connecticut State Capitol Hartford (jglazer75),0.299547,0.266588,0.456589,0.269757,0.444704,0.305051,0.303438,0.262448,0.325865,0.310031,0.275664,0.485248,0.261422,0.432459,0.314291,0.300184,0.240787,0.300324,0.332728,0.262659,0.467995,0.238279,0.449154,0.310684,0.290976,0.229848,0.329765,0.327049,0.27168,0.333697,0.267296,0.416996,0.315647,0.378837,0.308062,0.352831,0.338087,0.276275,0.327137,0.255972,0.41003,0.329491,0.385906,0.307335,0.341705,0.347442,0.277599,0.317084,0.244254,0.418845,0.334542,0.382449,0.29613,0.347434,0.298082,0.284428,0.4083,0.250835,0.365895,0.276867,0.45295,0.300219,0.307883,0.306959,0.285641,0.40421,0.242897,0.361859,0.284311,0.455348,0.300559,0.303889,0.316445,0.288653,0.391639,0.239675,0.36907,0.292196,0.448516,0.297409,0.307419
Convent of Christ in Tomar (Alvesgaspar),0.275624,0.293647,0.425297,0.316224,0.407548,0.256134,0.35353,0.327569,0.304865,0.260537,0.292959,0.45155,0.309542,0.395105,0.261191,0.36478,0.336292,0.275855,0.264193,0.277094,0.459199,0.285396,0.389554,0.251079,0.38728,0.333606,0.291607,0.296721,0.289971,0.39478,0.313067,0.390051,0.266889,0.351567,0.344525,0.329158,0.297035,0.303693,0.38864,0.313465,0.369306,0.283636,0.359219,0.355302,0.31325,0.309723,0.288436,0.371444,0.307618,0.397748,0.274406,0.343806,0.357985,0.32927,0.291876,0.288959,0.416945,0.298319,0.359228,0.269646,0.392131,0.334046,0.318379,0.307185,0.302927,0.389828,0.302559,0.357362,0.290185,0.379358,0.336621,0.318156,0.322019,0.297283,0.367199,0.303313,0.384679,0.290168,0.357558,0.334724,0.330198
Coronation Stone England (Edwardx),0.427318,0.214436,0.386717,0.205442,0.510234,0.203595,0.419763,0.200996,0.24753,0.420269,0.220342,0.397063,0.20569,0.494976,0.201833,0.41914,0.214016,0.260069,0.399247,0.225492,0.41121,0.210609,0.47355,0.208493,0.422755,0.235231,0.273003,0.372539,0.285933,0.393836,0.226731,0.415965,0.260491,0.437943,0.272732,0.256679,0.376742,0.278664,0.391637,0.223436,0.429311,0.25509,0.423437,0.27141,0.273438,0.367291,0.280658,0.385157,0.224431,0.432776,0.264102,0.418909,0.27355,0.28329,0.314952,0.375534,0.361658,0.260224,0.319898,0.341674,0.415325,0.320255,0.259098,0.320589,0.36619,0.362739,0.253778,0.324764,0.344951,0.408354,0.322954,0.267637,0.32386,0.354448,0.373771,0.246562,0.338438,0.33948,0.40137,0.322201,0.272553
Cristo Rey Mexico (Pedro Sanchez),0.296402,0.239055,0.453862,0.256157,0.512713,0.257006,0.303503,0.293988,0.275539,0.258426,0.226461,0.501862,0.222972,0.553548,0.238452,0.302788,0.264826,0.235079,0.260511,0.238891,0.482281,0.213833,0.552958,0.270596,0.321643,0.239813,0.238318,0.316853,0.26593,0.405279,0.268175,0.46291,0.224975,0.401249,0.297403,0.279942,0.309611,0.261129,0.388,0.24404,0.516615,0.228984,0.39418,0.269739,0.279987,0.32166,0.292024,0.367763,0.240202,0.489643,0.259893,0.436187,0.235608,0.255431,0.287853,0.277723,0.392343,0.263426,0.397113,0.254994,0.456896,0.297732,0.310749,0.298152,0.277565,0.364685,0.256099,0.404365,0.282322,0.455585,0.284515,0.322115,0.310163,0.294968,0.372515,0.248587,0.377373,0.290936,0.489616,0.259979,0.286116
