Booker T. Washington National Monument Virginia (MarmadukePercy),1.1e-005,1.69167e-005,1.925e-005,2.25833e-005,2.38333e-005,2.01667e-005,1.60833e-005,1.33333e-005,2.23333e-005,2.68333e-005,2.65e-005,1.80833e-005,1.8e-005,2.69167e-005,3.1e-005,1.58333e-005,1.39167e-005,2.15833e-005,2.25e-005,1.63333e-005,8.75e-006,1.56667e-005,1.21667e-005,2.75e-006,1.01667e-005,2.025e-005,1.70833e-005,9.08333e-006,1.7e-005,2.56667e-005,2.46667e-005,5.41667e-006,1.34167e-005,1.50833e-005,1.60833e-005,1.66667e-006,1.29167e-005,1.75e-005,2.04167e-005,2.175e-005,1.58333e-006,4.25e-006,2.91667e-006,1e-006,0,3.33333e-007,1.66667e-007,0,5.41667e-006,1.81667e-005,1.54167e-005,0,3.16667e-006,1.44167e-005,6.83333e-006,0,3e-006,9.91667e-006,2.26667e-005,1.65833e-005,0,0,0,0
Boyana Church Sofia (Aleksander Dragnes),0.0001297,0.000144323,0.000139554,0.000127792,0.000107765,9.44138e-005,8.96454e-005,8.71023e-005,0.00019455,0.000196139,0.000162125,0.0001297,0.000137647,0.000148773,0.000112216,8.71023e-005,0.000122706,0.000112534,8.51949e-005,7.66118e-005,0.000138919,0.000129064,8.64665e-005,7.21614e-005,0.000199954,0.000195185,0.000161171,0.000132561,0.000141462,0.000155131,0.000137011,9.0917e-005,0.000101089,0.000102997,8.04265e-005,4.00543e-005,8.36054e-005,8.83738e-005,7.40687e-005,5.43594e-005,3.2107e-005,3.08355e-005,2.51134e-005,1.68482e-005,9.28243e-005,8.93275e-005,5.18163e-005,2.82923e-005,0.000160853,0.000179609,0.000149409,9.21885e-005,6.93003e-005,7.21614e-005,4.16438e-005,1.01725e-005,4.32332e-005,4.92732e-005,4.76837e-005,3.94185e-005,2.22524e-006,2.86102e-006,1.27157e-006,0
Bran Castle in Transylvania (Simbotin),8.59317e-005,0.000107947,0.000102976,6.35611e-005,4.61617e-005,3.9415e-005,3.23132e-005,1.7932e-005,0.000126057,0.000133869,7.43913e-005,5.06003e-005,9.5164e-005,9.37437e-005,1.54464e-005,3.37335e-006,1.97075e-005,2.25482e-005,1.86422e-005,1.81096e-005,1.58015e-005,1.77545e-005,1.02976e-005,4.79371e-006,2.69868e-005,4.38536e-005,3.92374e-005,3.1603e-005,8.07829e-005,8.41563e-005,3.19581e-005,1.01201e-005,1.77545e-007,7.10179e-007,0,0,8.34461e-006,1.4026e-005,5.27308e-005,5.55715e-005,3.5509e-007,0,0,0,3.5509e-006,4.08353e-006,3.5509e-006,7.10179e-007,3.5509e-007,1.49138e-005,1.7932e-005,5.85898e-006,0,0,0,0,0,1.95299e-006,7.59892e-005,4.13679e-005,0,1.77545e-007,0,0
Bridge of Remembrance Christchurch New Zealand (Eli Duke),2.2525e-005,2.86772e-005,2.83795e-005,2.5998e-005,2.26242e-005,2.27234e-005,2.17312e-005,1.62736e-005,3.02649e-005,3.24479e-005,2.82803e-005,2.05404e-005,2.53034e-005,2.8181e-005,2.15327e-005,1.88535e-005,2.58988e-005,2.41127e-005,2.09373e-005,1.9052e-005,1.78612e-005,2.42119e-005,1.78612e-005,1.52813e-005,2.51049e-005,3.08602e-005,2.65934e-005,1.61743e-005,1.0419e-005,1.02206e-005,5.65605e-006,1.48844e-006,1.28998e-005,1.30982e-005,9.9229e-006,7.14449e-006,1.81589e-005,2.09373e-005,1.93497e-005,1.60751e-005,2.57995e-006,5.95374e-006,3.37379e-006,1.28998e-006,6.94603e-006,1.70674e-005,7.14449e-006,3.47302e-006,6.35066e-006,1.28005e-005,7.54141e-006,6.94603e-007,9.9229e-008,0,0,0,6.35066e-006,2.83795e-005,1.87543e-005,4.66376e-006,1.98458e-007,5.95374e-007,4.96145e-007,9.9229e-008
Buenos Aires Botanical Garden Palermo Argentina (Arcibel),0.000382741,0.000534058,0.00046285,0.000391642,0.00033315,0.000180562,0.000113169,0.000249227,0.000492096,0.000528971,0.000400543,0.00033315,0.0006663,0.000685374,0.00046285,0.00034078,0.000485738,0.000489553,0.000350952,0.000270844,0.000208537,0.000232697,0.00018692,0.000169118,0.000218709,0.000334422,0.000311534,0.000193278,0.000523885,0.000621796,0.000473022,0.000334422,0.000740051,0.000764211,0.000539144,0.000319163,0.000375112,0.000410716,0.000342051,0.000278473,6.86646e-005,9.28243e-005,6.35783e-005,3.8147e-005,6.35783e-005,0.000119527,0.000127157,7.62939e-005,5.8492e-005,0.000128428,0.000139872,8.7738e-005,8.51949e-005,0.000223796,0.000156403,0.00012207,0.000125885,0.000195821,0.000195821,0.000175476,1.39872e-005,6.10352e-005,5.8492e-005,3.43323e-005
Buonconsiglio Castle Trento Italy (Matteo Ianeselli),4.95315e-005,5.5403e-005,5.322e-005,4.35847e-005,3.50785e-005,2.7024e-005,2.0475e-005,1.18936e-005,5.78871e-005,5.86399e-005,5.27683e-005,4.17781e-005,4.11759e-005,4.1477e-005,2.183e-005,1.32485e-005,4.41116e-005,3.07878e-005,1.33238e-005,5.49513e-006,4.42622e-005,4.24556e-005,2.07761e-005,7.00065e-006,5.71343e-005,5.80376e-005,5.51772e-005,4.95315e-005,4.72732e-005,5.1865e-005,4.40363e-005,2.96587e-005,2.40883e-006,3.83907e-006,3.16158e-006,1.05386e-006,6.17262e-006,8.80727e-006,2.70993e-006,1.20441e-006,4.29072e-006,3.46269e-006,8.28034e-007,1.50552e-007,2.22816e-005,2.57443e-005,7.60286e-006,1.05386e-006,2.64218e-005,4.2305e-005,3.53796e-005,1.47541e-005,0,1.50552e-007,0,0,7.52758e-008,2.25827e-007,7.52758e-008,0,2.25827e-007,9.0331e-007,3.01103e-007,7.52758e-008
Buxton Memorial Fountain London (Patche99z),2.86006e-005,3.50908e-005,3.55308e-005,3.24507e-005,2.64006e-005,1.83704e-005,7.48017e-006,2.97007e-006,4.05909e-005,4.14709e-005,3.02507e-005,8.69019e-006,2.98107e-005,3.86109e-005,2.91506e-005,7.48017e-006,2.71706e-005,3.24507e-005,2.43105e-005,7.70017e-006,2.29905e-005,2.70606e-005,1.48503e-005,1.21003e-006,3.32207e-005,3.93809e-005,2.87106e-005,8.14018e-006,2.79406e-005,3.81708e-005,3.15707e-005,7.37016e-006,1.72704e-005,2.36505e-005,2.13405e-005,7.92018e-006,1.56203e-005,2.40905e-005,2.51906e-005,1.16603e-005,4.95011e-006,1.21003e-005,9.79022e-006,4.95011e-006,4.29009e-006,6.71015e-006,2.42005e-006,2.20005e-007,1.45203e-005,2.69506e-005,2.40905e-005,5.72013e-006,9.2402e-006,1.63904e-005,1.23203e-005,4.29009e-006,1.98004e-006,1.99104e-005,2.93706e-005,1.02302e-005,4.4001e-007,9.90022e-007,5.50012e-007,1.10002e-007
Calakmul Campeche Mexico (Pete Fordham),2.5e-005,7.5e-005,0.000177083,0.0003375,0.000414583,0.0003625,0.000320833,0.000195833,0.000416667,0.000879167,0.000647917,0.000354167,0.000739583,0.00086875,0.000433333,5.20833e-005,2.29167e-005,7.5e-005,8.125e-005,0.000629167,2.08333e-006,6.25e-006,1.25e-005,0,6.45833e-005,0.00014375,7.08333e-005,1.25e-005,0.00189583,0.00242917,0.00119375,0.000152083,0.000154167,0.000270833,0.000202083,6.25e-006,0,2.91667e-005,0.000139583,0.00100833,0,0,0,0,0,0,0,0,0.00153958,0.00188542,0.000297917,0,0.000479167,0.00053125,0,0,0,0,0,0,0,0,0,0
Castello di Gradara (Enrico90p),7.14599e-005,8.84421e-005,9.44952e-005,8.02032e-005,5.26281e-005,3.19468e-005,2.53893e-005,2.53893e-005,0.000132999,0.000128292,9.56722e-005,7.29732e-005,9.51678e-005,9.21412e-005,6.01945e-005,3.85043e-005,5.43095e-005,3.85043e-005,2.3876e-005,1.74867e-005,3.5814e-005,5.53184e-005,2.5053e-005,1.5469e-005,8.55837e-005,0.000109123,8.03714e-005,6.0867e-005,8.65926e-005,0.000100212,7.68404e-005,5.59909e-005,7.24687e-005,7.12918e-005,5.54865e-005,3.49733e-005,3.24512e-005,2.33716e-005,2.35397e-005,3.49733e-005,6.72564e-007,1.34513e-006,1.17699e-006,1.68141e-007,1.84955e-006,9.58403e-006,1.1938e-005,8.91147e-006,5.59909e-005,6.45661e-005,6.67519e-005,3.86724e-005,4.69113e-005,4.8929e-005,3.56459e-005,6.89378e-006,3.36282e-007,3.02654e-006,1.88318e-005,6.86015e-005,0,0,0,0
Castillo San Felipe de Barajas Cartagena Colombia (Martin St-Amant),1.8323e-005,2.42182e-005,2.36605e-005,1.9518e-005,1.6172e-005,1.25074e-005,9.32082e-006,7.0902e-006,2.89981e-005,2.71658e-005,2.12706e-005,1.47381e-005,2.56522e-005,2.50945e-005,1.7128e-005,9.40049e-006,2.17486e-005,1.89603e-005,1.29854e-005,5.65623e-006,2.23859e-005,2.24656e-005,1.6889e-005,1.04361e-005,3.01134e-005,3.40967e-005,2.87591e-005,2.02349e-005,2.59708e-005,3.25034e-005,2.64488e-005,1.57737e-005,1.48974e-005,1.76857e-005,1.23481e-005,4.85957e-006,9.00216e-006,1.29854e-005,9.32082e-006,3.02728e-006,7.96652e-006,8.44451e-006,5.81556e-006,2.70862e-006,1.84823e-005,2.23062e-005,1.87213e-005,1.27464e-005,5.97489e-006,3.15474e-005,2.80421e-005,1.84823e-005,5.41723e-006,1.20294e-005,5.73589e-006,1.27464e-006,5.0189e-006,9.95814e-006,2.82811e-005,4.54091e-006,3.82393e-006,1.05955e-005,1.05158e-005,6.61221e-006
Castle Estense Ferrara (Massimo Baraldi),0.000716904,0.00107536,0.000696538,0.000431772,0.00010998,0.000105906,6.92464e-005,0.000211813,0.00116497,0.00149491,0.000452138,0.000187373,8.9613e-005,6.10998e-005,8.14664e-006,3.25866e-005,0.000757637,0.000733198,0.000325866,0.000602851,0.00131976,0.00166191,0.000725051,0.000244399,0.000716904,0.00183299,0.00113238,0.000594705,0.000105906,0.000672098,6.92464e-005,0,0,0,4.07332e-006,8.14664e-006,0.000150713,0.000264766,0.000338086,0.000684318,5.70265e-005,0.000252546,0.000236253,0.000183299,0.000570265,0.00139715,0.000521385,0.000118126,0,0.000248473,0.000720978,0.000419552,0,0,0,0,0,3.25866e-005,0.000354379,9.36864e-005,4.07332e-006,2.03666e-005,8.14664e-006,4.07332e-006
Cathedral Basilica of St. Augustine Florida (Wikiwopbop),0.000882161,0.000963542,0.00102214,0.000911458,0.00070638,0.000325521,0.000123698,0.000152995,0.000641276,0.00093099,0.000745443,0.00014974,0.000729167,0.000999349,0.000625,0.000159505,0.00152669,0.00123698,0.00046224,0.000179036,0.000725911,0.000481771,0.000159505,7.8125e-005,0.000253906,0.000384115,0.000260417,5.85937e-005,0.000126953,0.00014974,0.000100911,9.76563e-006,0.000175781,0.000260417,0.000110677,7.16146e-005,0.00117839,0.00119792,0.000426432,0.000322266,0.000380859,0.000211589,6.1849e-005,2.92969e-005,0.000218099,6.83594e-005,4.23177e-005,3.25521e-005,4.88281e-005,6.51042e-005,6.51042e-006,0,9.76563e-006,9.76563e-006,3.25521e-006,3.25521e-006,0.000110677,0.000257161,0.0014388,0.000647786,0,0,0,0
Chateau Gaillard France (Tango7174),0.0002125,0.00041875,0.000427083,0.00046875,0.000460417,0.00013125,0,0,0.0013875,0.000858333,0.000564583,2.08333e-006,0.0013,0.000758333,0.000385417,0,0.000264583,0.000560417,0.000397917,0,0.000183333,0.000391667,0.000197917,0,0.00146458,0.00099375,0.00056875,0.000283333,0.0017,0.00150625,0.000285417,6.25e-005,0.00120833,0.000504167,0.000104167,8.33333e-006,0.0002,0.00154792,0.000845833,0,1.25e-005,6.04167e-005,1.25e-005,0,3.33333e-005,0.000133333,2.5e-005,0,0.000289583,0.000170833,3.33333e-005,8.33333e-005,0.000183333,5.625e-005,6.25e-006,0,0,2.08333e-005,0,0,2.08333e-006,2.08333e-006,0,0
Chavin de Huantar Peru (Sharon odb),0.000260417,0.000885417,0.00085612,0.000257161,7.8125e-005,3.90625e-005,2.60417e-005,6.51042e-005,0.00142904,0.0016276,0.000836589,0.000120443,0.000533854,0.000449219,2.60417e-005,6.51042e-006,0.000309245,0.000322266,4.55729e-005,0.000419922,1.6276e-005,4.88281e-005,1.6276e-005,3.25521e-006,0.0010612,0.00132161,0.00107422,0.000104167,0.00135417,0.00169922,0.00078125,7.8125e-005,6.51042e-006,1.6276e-005,0,0,9.76563e-005,0.000205078,0.000205078,0.000872396,0,0,0,0,0,0,0,0,0.000452474,0.00117188,1.30208e-005,0,0.000208333,0.000491536,3.25521e-006,0,0,3.25521e-006,0.000179036,0.000328776,0,0,0,0
Chhatrapati Shivaji Terminus railway station Mumbai India (Joe Ravi),1.23609e-005,2.03222e-005,2.2103e-005,2.35696e-005,2.25221e-005,1.80176e-005,1.39322e-005,1.24657e-005,2.43029e-005,2.98548e-005,3.02738e-005,2.36743e-005,1.14182e-005,1.77034e-005,1.42465e-005,1.09991e-005,1.09991e-005,1.39322e-005,1.29895e-005,1.17324e-005,1.53988e-005,1.82271e-005,1.42465e-005,1.26752e-005,2.77597e-005,3.31022e-005,3.32069e-005,3.05881e-005,9.32308e-006,1.59226e-005,1.86462e-005,2.0846e-005,2.19983e-006,1.88557e-006,1.78081e-006,8.3803e-007,2.09507e-006,7.0185e-006,9.32308e-006,1.23609e-005,7.33276e-007,3.66638e-006,3.56163e-006,3.35212e-006,3.77113e-006,1.13134e-005,8.58981e-006,4.2949e-006,2.33601e-005,3.04833e-005,3.18451e-005,3.14261e-005,4.71392e-006,4.60916e-006,2.61884e-006,5.23769e-007,4.19015e-007,1.88557e-006,1.72844e-005,3.32069e-005,5.23769e-007,9.42784e-007,8.3803e-007,3.14261e-007
Christ Church Cathedral Missouri (Matthew Black),0.000356164,0.000345112,0.000197422,0.00013915,9.34365e-005,3.26526e-005,3.51643e-006,3.01408e-006,0.000595784,0.000433023,0.000160751,3.11455e-005,0.00041745,0.000316981,0.000166277,2.10986e-005,0.000139652,0.000132117,0.000136638,3.51643e-006,4.87277e-005,2.16009e-005,9.54459e-006,3.01408e-006,0.000603821,0.000632957,0.000426995,0.000267751,0.000351643,0.00051591,0.000347624,0.000136136,0.000122573,0.000145681,0.000102981,8.03755e-006,7.28403e-005,0.000101976,0.000305929,0,3.01408e-006,3.01408e-006,3.01408e-006,5.02347e-007,1.25587e-005,1.90892e-005,1.1554e-005,6.53051e-006,0.000234596,0.000396854,0.000376258,0.000182352,4.01878e-006,2.51173e-006,0,0,1.50704e-005,2.10986e-005,1.55728e-005,0,5.02347e-007,3.51643e-006,2.51173e-006,1.50704e-006
Connecticut State Capitol Hartford (jglazer75),0.000445048,0.000461578,0.000431061,0.000389099,0.00031662,0.000219981,0.000119527,9.53674e-005,0.000391642,0.000328064,0.000183105,4.95911e-005,0.000404358,0.000338236,0.000189463,8.01086e-005,0.000342051,0.000336965,0.000259399,0.000348409,0.000136058,0.00014623,8.51949e-005,3.8147e-005,2.41597e-005,2.54313e-005,2.16166e-005,1.52588e-005,0.000174205,0.00012207,3.68754e-005,1.27157e-005,3.94185e-005,2.54313e-005,1.52588e-005,1.52588e-005,0.000134786,0.000164032,0.000160217,0.000425975,3.43323e-005,2.9246e-005,2.79744e-005,3.94185e-005,8.90096e-006,5.08626e-006,5.08626e-006,1.27157e-006,3.8147e-005,5.08626e-005,1.52588e-005,8.90096e-006,2.03451e-005,3.68754e-005,0,0,2.03451e-005,2.28882e-005,0.000180562,0.000174205,0,0,0,0
