Blue Domed Church in Santorini (Hhss8228),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.72431e-006,0.998277,1.03459e-005,0.000662135,3.44862e-006,0,0.000398316,0.000289684,0,0.000356932,0,2.58647e-005,0.792717,0.000177604,0.146189,5.86266e-005,0,0.0111615,0.047122,0,0.00254508,3.44862e-006,1.72431e-006,0.940263,0,0.0245266,0,0,0.0028658,0.032148,0,0.000194847,0,3.44862e-006,0.979186,3.44862e-006,0.00259164,0,0,0.00360381,0.00113287,0,0.0134789,0,0.00117081,0.605378,0.0231765,0.0715985,0.000601784,0.0191623,0.180513,0.00470047,0.000662135,0.0675068,0.0255301,0.0413886,0.23795,0.0596853,0.195066,0.000227609,0.0104252,0.281939,0.0436647,0.000237955,0.0672481,0.0621683,0.0559418,0.139971,0.00663342,0.201986,0.00432112,0,0.204351,0.0142911,0.00136048,0.371137,6.89724e-006
Bolivar Square Bogota Colombia (Martin St-Amant),0.162547,0.176977,0.119816,0.430945,0.00190849,0.0285807,0.00139645,0.0607923,0.00367733,0,0.0133594,0.107294,0.749523,0.0381232,0.0670297,0.00344458,0.000791323,0.00209468,0.0301168,0.000139645,0.000232742,0.00121026,0.0233673,0.371457,0.0013499,0.583298,0.00148955,4.65484e-005,0.000232742,0.00684262,0,0.0113578,0.000558581,0.226225,0.0128474,0.170414,0.491319,0.00251362,0.0111251,0.00647023,0.0686589,0.00237397,0.00237397,0.00567891,0.220221,0.0582786,0.313131,0.130475,0.011544,0.0107992,0.0698692,0.108411,0.00446865,0.0201555,0.0526463,0.324722,0.117628,0.0966811,0.117861,0.00619094,0.00423591,0.0321184,0.246288,0.00418936,0.0156868,0.0343993,0.184471,0.47647,0.0323046,0.092771,0.00190849,0.000186194,0.00670297,0.188754,0.00409626,0.00395662,0.00837872,0.0681935,0.546013,0.0183401,0.0438021,0.00879765,0.000279291,0.0192711,0.234651,0.0013499,0.0198762,0.0394265,0.0780152,0.472187,0.00628404,0.0128939,0.000837872,0,0.00512033,0.410324,9.30969e-005,0.00525997,0.00898385
Booker T. Washington National Monument Virginia (MarmadukePercy),0.000135034,0.925944,0,0.000126032,0.00284771,0,0,3.6009e-005,0,0.07091,7.50188e-007,0.138425,0.299887,0.00912378,0.403921,0.13543,0,0.000333833,0.000261815,0,0.0125836,3.30083e-005,0.00752813,0.865329,0.000931733,0.0082168,0.117959,0,0,0,0,0,3.52588e-005,0.000806452,0.584465,5.10128e-005,0.0381905,0.0928102,0,8.25206e-006,2.25056e-006,0,0.283605,6.07652e-005,0.339401,0.112874,0.164405,0.232611,0.118375,0,0.00079895,7.05176e-005,0,0.0314074,5.62641e-005,0.0347217,0.345793,0.00385221,0.140641,0.453332,0,0.000143286,0.000110278,0,0.0193098,0.00209677,0.0099895,0.00628657,0.0076024,0.0790705,0.638722,0,3.52588e-005,0.0002018,0,0.25617,0.00192273,0.121533,0.0154951,0.0302468,0.36354,0.00991223,0,0.000455364,0.0012033,0,0.457581,3.37584e-005,0.0148072,0.0022168,0.0156977,0.243492,0.346306,0,0.000110278,0.000275319,0,0.376212,0.000882971
Boyana Church Sofia (Aleksander Dragnes),0.118356,0.131051,0.117637,0.0972267,0.479504,0.000389479,0.0264903,0.00669847,0.00184716,0.0179647,0.00283518,0.114083,0.198362,0.123087,0.0608075,0.436727,0.00133454,0.0241363,0.00750321,0.00613144,0.0264932,0.00133454,0.61888,0.0294429,0.040735,0.0126609,0.2943,7.15955e-005,0.000744593,0.00122285,0.000953652,0.000773231,0.000214786,0.260453,0.0127784,0.333772,0.194158,0.0986385,0.00156937,0.0308032,0.00373156,0.00199608,0.0573566,0.00474249,0.053983,0.00317311,0.504333,0.143475,0.0677293,0.000627177,0.11571,0.00167533,0.00544698,0.0983092,0.00553863,0.355094,0.00628036,0.325636,0.0505149,0.202913,0.00180707,0.022776,0.00211064,0.00801583,0.018569,0.00628322,0.20177,0.00200754,0.245111,0.156058,0.339503,0.000151782,0.00644646,0.000730274,0.000936469,0.043341,0.00394348,0.0519354,0.00317311,0.37451,0.130894,0.160915,0.00148346,0.0473618,0.000260608,0.000632904,0.222493,0.0063405,0.0638632,0.00025488,0.655348,0.152559,0.0667327,0.000658679,0.0168163,0.000778959,0.0047654,0.0313015,0.00692185
Bran Castle in Transylvania (Simbotin),0.000559499,0.833378,0.00753405,0.00324349,0,0,0.00279589,3.03728e-005,0,0.152459,0,0.024829,0.775026,0.0503421,0.0370452,8.79212e-005,3.35699e-005,0.0179391,0.000818467,0.000522732,0.0933564,0,0.00514259,0.977889,0.00950189,0.00437528,0.000140674,0,0.00187192,0.000121491,0.000206215,0.000751327,0,0.121776,0.462803,0.0738267,0.151319,0.0449214,0,0.00963457,0.000406036,1.75842e-005,0.13514,0.00015666,0.172505,0.149186,0.0965966,0.263385,0.119976,0,0.0136853,0.00020142,0.000124688,0.182803,0.00153782,0.391788,0.0801746,0.0607696,0.14956,0.277404,0,0.00884487,0.000593069,7.19355e-005,0.0307037,8.95198e-005,0.300387,0.00113978,0.00486604,0.0428144,0.649345,0,0.000115097,0,0.000113498,0.00115097,6.87384e-005,0.445566,0,0.00161615,0.0572351,0.4597,0,2.71757e-005,0,0,0.0355857,0.000270158,0.48853,0,0.000663406,0.0382809,0.470639,0,0,3.19714e-006,0,0.00188311,0
Bridge of Remembrance Christchurch New Zealand (Eli Duke),0.00901188,0.990711,8.66269e-005,3.92947e-005,0,0,2.67918e-005,3.12571e-005,0,9.28784e-005,0,0.060796,0.417545,0.0146417,0.0929686,0.00182542,0.00026256,0.00653989,0.00259166,0.000520655,0.402287,2.14335e-005,0.000921639,0.970718,0.00107971,0.00325253,5.71559e-005,8.93061e-007,0.000592993,0.000763567,8.93061e-006,0.0226025,1.78612e-006,0.0381185,0.642171,0.0148177,0.0956308,0.00785179,0,0.00372853,0.000433135,4.55461e-005,0.197144,5.8942e-005,0.207595,0.276213,0.00321056,0.061598,0.143621,0,0.00084305,6.07282e-005,0,0.306848,1.07167e-005,0.257379,0.296128,0.0136415,0.0433715,0.215519,0,0.00156464,0.00121456,0.000377765,0.170794,1.07167e-005,0.199687,0.0778723,0.309946,0.207947,0.0599316,0.000252736,0.00482521,0.00534854,0.00953164,0.124272,0.000386696,0.302925,0.00634252,0.269269,0.256304,0.0603316,2.67918e-006,0.0021362,0.000192901,0.00185578,0.100616,2.41127e-005,0.449397,0.00121367,0.1309,0.349868,0.0263033,2.76849e-005,0.00123689,0.000425097,0.00032954,0.0402976,8.93061e-007
Buenos Aires Botanical Garden Palermo Argentina (Arcibel),0.133339,0.183342,0.0282716,0.081722,0.4671,0,0.00109971,0.00225669,0,0.0967856,0.00608275,0.168794,0.255728,0.000274927,0.0718361,0.316063,0,0.00215359,0.00189012,0,0.183158,0.000103098,0.167213,0.203056,0.0017412,0.0495097,0.473412,0,0.000515488,0.00237124,0,0.10162,0.000561309,0.351116,0.0142504,0.0205737,0.02818,0.572592,0.000446756,0.00229106,0.00293255,0.000240561,0.00696481,0.00041239,0.223722,0.0241477,0.0884348,0.14932,0.435576,0.00332203,0.0241019,0.0167705,0.00773231,0.0256025,0.00127154,0.324104,0.0421898,0.0103327,0.0319831,0.5133,4.58211e-005,0.00733138,0.000675861,4.58211e-005,0.0476998,0.022292,0.0500939,0.0012028,0.0137692,0.328595,0.591161,0.00172975,0.00246288,0.00147773,0.0053267,0.00329912,0.000882056,0.155001,0.00426136,0.0154417,0.338893,0.456802,0.000526943,0.0101265,0.00733138,0.0106992,0.000916422,0,0.0434613,0.00161519,0.0327621,0.392836,0.426171,0.000446756,0.00957661,0.000985154,0.000309293,0.0564631,0.0353739
Buonconsiglio Castle Trento Italy (Matteo Ianeselli),0.181809,0.000884264,0.26665,0.110933,0.379112,0.000357093,0.00295297,0.00140737,0.00124881,0.0323776,0.0222672,0.218861,0.000135519,0.181633,0.0882841,0.450134,0.00889346,0.00551903,0.00239259,0.00217373,0.0199579,0.0220151,0.212562,0.00036658,0.174096,0.157352,0.307394,0.00184239,0.00152256,0.00146632,0.000154492,0.125732,0.0175111,0.0835409,0.00397004,0.476176,0.156491,0.138995,0.0029611,0.0152283,0.000568504,0.00176717,0.0780029,0.042299,0.117644,1.42295e-005,0.410473,0.0967351,0.23762,0.00828091,0.0148909,0.000209377,0.000128066,0.104094,0.00990917,0.189437,1.21967e-005,0.373549,0.123469,0.256861,0.00158083,0.00478858,0.000624067,0.00259113,0.0304946,0.016593,0.138365,0.00349369,0.23332,0.240953,0.288401,0.000187017,0.00199417,0.00200772,0.000278492,0.0843581,0.00664113,0.202201,0.00040317,0.208076,0.158755,0.339488,0.00828769,0.0030126,0.00251524,0.00348827,0.0666986,0.00707479,0.200049,0.00102453,0.433097,0.10221,0.208117,0.000145683,0.00740139,0.00820434,0.000873422,0.0258944,0.0129828
Buxton Memorial Fountain London (Patche99z),0.0177931,0.934019,0.00290788,0.0327119,0.00339236,0,0.00011691,0.000681643,2.27875e-005,0.00723552,0.00111857,0.0192098,0.902478,0.0282416,0.0409977,0.00381046,0,0.000345775,0.00244916,7.52978e-005,0.0011156,0.0012761,0.0335937,0.327504,0.0327605,0.024765,0.577529,7.92608e-006,1.98152e-006,0.000960047,0,0.000283357,0.0025948,0.0663869,0.447856,0.0678225,0.222729,0.183553,0,2.4769e-005,0.000296237,0,0.00848883,0.00284249,0.0750471,0.386351,0.164922,0.311283,0.0196448,6.04364e-005,9.70945e-005,0.00985608,0,0.0198281,0.0129106,0.0515354,0.0446189,0.0585787,0.238634,0.57424,5.54826e-005,0.000587521,0.0120714,1.38706e-005,0.00466153,0.0150031,0.0526916,0.000167438,0.156637,0.119215,0.600486,0.000150596,0.000112947,0.000210041,0.000470611,0.000110965,0.0697475,0.107468,0.0190038,0.15063,0.337471,0.350279,2.4769e-005,0.000242736,0.00303767,0.00201719,0.002573,0.0272528,0.099938,0.000708394,0.123139,0.297904,0.464994,6.93532e-006,0.00010403,0.00296535,0.00281475,0.000357664,0.00706808
Calakmul Campeche Mexico (Pete Fordham),0,0.0468421,9.3985e-005,0.0371617,0.0807895,0,0,0,0,0.835094,1.8797e-005,0,0.0153947,0,0.057782,0.0740977,0,7.5188e-005,0,0,0.85265,0,0,0.0567293,0,0.0231579,0.105357,0,0,0,0,0.814756,0,0.00652256,0.000526316,3.7594e-005,0.0266353,0.965695,0,0,0,0,0.00056391,1.8797e-005,0.0103947,0,0,0.332782,0.514568,0,0.000131579,7.5188e-005,0,0.141654,0.000394737,0.017594,0,0,0.0829699,0.894492,0,0,0,0,0.00451128,0.000432331,0.00362782,0,0.000169173,0.000789474,0.994586,0,0,0,0,0.00018797,0.000639098,0.00520677,0,0.00218045,0.0108083,0.981071,0,0,0,0,0.000488722,0.000244361,0.00129699,0,0.00167293,0.0118233,0.983214,0,0,0,0,0.00110902,0.000883459
Castello di Gradara (Enrico90p),0.0984187,0.735791,0.00407358,0.0266161,0.130065,0,0.00233058,2.12008e-005,0,0.00267585,7.57172e-006,0.0627832,0.735641,0.023439,0.151674,0.0018581,0,0.00892403,0.000155977,0,0.0155054,1.96865e-005,0.047929,0.745792,0.0585536,0.136657,0.000792002,0,0.00727945,0.000213522,0,0.00278034,3.02869e-006,0.220452,0.0981658,0.0575481,0.241488,0.376216,0,0.000361928,0.000293783,0,0.00212462,0.00334973,0.152908,0.000137805,0.161839,0.570794,0.0581856,0,0.0147149,3.02869e-006,0,0.0400877,0.00132959,0.116094,0.126526,0.170243,0.370536,0.116179,0,0.0707047,3.48299e-005,0,0.029239,0.000443703,0.113168,0.000676912,0.000302869,0.00209888,0.87803,0,0,1.96865e-005,0,0.00227454,0.00342847,0.0501566,3.48299e-005,0.0147331,0.049351,0.807283,0,0.00482319,0,0,0.0154115,0.0582068,0.125221,0.00236843,0.436352,0.208081,0.133303,7.57172e-006,0.0502868,0.000198379,1.96865e-005,0.041646,0.00251533
Castillo San Felipe de Barajas Cartagena Colombia (Martin St-Amant),0.0252548,0.934638,0.000109064,0.00028701,0.0392408,0,9.32784e-006,0.000429798,2.8701e-005,0,2.15258e-006,0.00634867,0.964896,0.00232837,0.0116275,0.00129226,0,0.00746657,0.00169767,0.00035948,0.00395931,2.43959e-005,0.00583707,0.981138,0.00207293,0.00136617,0.00620229,1.29155e-005,0.000886862,0.000777081,0.000146375,0.0014451,0.000114804,0.185111,0.496115,0.0357529,0.106073,0.135874,0.000697435,0.0188071,0.00852851,0.00348574,0.00306814,0.00648715,0.137361,0.195803,0.249441,0.236817,0.059419,0.00197176,0.0643893,0.00570361,0.0064685,0.0276972,0.0149281,0.260671,0.0897725,0.147025,0.153385,0.234724,0.00231761,0.0506164,0.0152259,0.00795306,0.014847,0.0234624,0.110547,0.00398514,0.183931,0.0746729,0.50101,0.00272158,0.0247302,0.0058873,0.00177301,0.00630633,0.0844356,0.0252096,2.15258e-006,0.210842,0.0671561,0.603102,0.0105828,0.0129614,0.000235348,0.00233698,0.00265915,0.0649124,0.0545793,0.000784256,0.154372,0.0379944,0.651615,0.0183421,0.0176217,0.0040368,0.00406909,0.00132527,0.0552595
Castle Estense Ferrara (Massimo Baraldi),0.026203,0.897886,0.0562495,0.00687412,7.39153e-005,7.39153e-005,0.00687412,0.0050632,0.000480449,0.000221746,0,0.0560647,0.220489,0.324377,0.0963855,0.000184788,0,0.0754675,0.0416882,0.0028827,0.18246,0,0.00831547,0.0881809,0.00351098,0.00498928,0,0,0.00184788,0.00676325,0,0.886392,0,0.183088,0.0388055,0.420726,0.255488,0.000147831,0.000665238,0.0782024,0.0213246,0.0012196,0.000332619,0,0.183125,0.00317836,0.359191,0.321125,0,0,0.0354793,0.0919137,0.00325227,0.00273487,0,0.121443,0.000923941,0.265615,0.127504,7.39153e-005,0,0.120741,0.0916919,0.00110873,0.270826,7.39153e-005,0.15659,0,0.347217,0.0555843,0.403393,0,0.0324858,0.0041023,0,0,0.00062828,0.243514,0.000147831,0.0525538,0.104701,0.550004,7.39153e-005,0.0199571,0.0158918,0,0.0109764,0.0021805,0.377966,0,0.091655,0.0155222,0.496009,7.39153e-005,0.00716978,0.011383,3.69576e-005,0.000184788,0
Cathedral Basilica of St. Augustine Florida (Wikiwopbop),0,1,0,0,0,0,0,0,0,0,0,0.103668,0.797477,8.80282e-005,0.0710387,0.0123826,0,0,0.0151995,0,0.000146714,0,0,1,0,0,0,0,0,0,0,0,0,0.0768779,0.829313,0,0.00536972,0.00481221,0,0,0.0835094,5.86854e-005,5.86854e-005,0,0.358627,0.277377,0.00613263,0.227025,0.101467,0,2.93427e-005,0.0277582,2.93427e-005,0.00137911,0.000176056,0.0255869,0.532365,0.00319836,0.174208,0.00557512,0,0.00205399,0.039466,0.000234742,0.217048,0.000264085,0.621127,0.121391,0.00366784,0.227905,0.0105634,0,0,0.0153462,0,0,0,0.455399,0.1174,0.0107101,0.392107,0.0186033,0,0,0.00507629,0,0.000704225,0,0.375176,0.136649,0.0105927,0.345833,0.0200411,0,0.00111502,0.0133509,0.000410798,0.096831,0
Chateau Gaillard France (Tango7174),0,0.866278,0,0.133722,0,0,0,0,0,0,0,0,0.974756,0,0.0252444,0,0,0,0,0,0,0,0,0.966184,0,0.0338158,0,0,0,0,0,0,0,0.0769549,0.0979323,0.149417,0.216523,0.306466,0,0.00883459,0.000864662,0.000469925,0.0157519,0.126786,0.0505451,0.195695,0.0896053,0.50094,0.156071,0,0.000488722,0.00109023,0,0.000112782,0.00545113,0.128496,0.133759,0.114023,0.277237,0.27359,0,0.00118421,0.00216165,0,0.0177444,0.0518045,0.0152444,0,0.0318233,0.00116541,0.951598,0,0,1.8797e-005,7.5188e-005,0,7.5188e-005,0.00712406,9.3985e-005,0.0546992,0.0107331,0.924248,3.7594e-005,0,5.6391e-005,9.3985e-005,0,0.00291353,0.0359586,0,0.0768609,0.0110902,0.87594,0,0,9.3985e-005,5.6391e-005,0,0
Chavin de Huantar Peru (Sharon odb),0.345687,0.355135,5.86854e-005,0.0299002,0.0109155,0,0,0,0,0.258304,0,0.417899,0.183216,0.00692488,0.0976819,0.019689,0,0,0,0,0.274589,0,0.0510563,0.607365,0,0.0114437,0.00710094,0,0,0,0,0.323034,0,0.187353,0,0.201878,0.289231,0.31919,0,0.000938967,0,0,0.00134977,5.86854e-005,0.232629,0,0.129137,0.215376,0.421479,0,0.000616197,0,0,0.000704225,5.86854e-005,0.266344,0.022007,0.00768779,0.0548709,0.649032,0,2.93427e-005,0,0,2.93427e-005,0,0.0325704,0,0.251702,0.139847,0.573327,0,0.000586854,8.80282e-005,0,0.00161385,0.000264085,0.0188087,2.93427e-005,0.0640845,0.102553,0.812617,0,0,2.93427e-005,0,0.00167254,0.000205399,0.0149941,0,0.0331279,0.0960681,0.853756,0,5.86854e-005,0,0,0.00199531,0
