Cueva de las Manos Santa Cruz Argentina (Mariano),0.0169089,0.00994948,0.0066474,0.00321667,0.00284688,0.000719271,0.00895156,0.00254896,0.00201979,0.00870156,0.000653646,0.00296875,0.00298385,0.0082849,0.0101391,0.0225312,0.0181187,0.00932188,0.00704531,0.00332135,0.00323698,0.000846875,0.00877083,0.0025026,0.00213958,0.00845937,0.000840625,0.00334948,0.00317865,0.00762552,0.0095901,0.021724,0.0181755,0.0106766,0.00635885,0.0034974,0.00295365,0.000807813,0.00845417,0.00272344,0.00231771,0.00813281,0.000708333,0.00293021,0.0031849,0.00685365,0.0108661,0.0214307,0.0189078,0.010001,0.00662083,0.00345,0.00295938,0.000829167,0.00825729,0.00272865,0.0024276,0.00802031,0.000848958,0.00309687,0.00335729,0.0070125,0.0102036,0.0213505,0.0193323,0.00862813,0.00709948,0.00345104,0.0034026,0.000965625,0.00793698,0.00284531,0.00254531,0.00774896,0.000928646,0.00363438,0.00332292,0.00747708,0.00916146,0.0215917,0.018562,0.00883333,0.00703437,0.00335104,0.00332917,0.000877604,0.00842292,0.00270469,0.00236823,0.00818542,0.000826042,0.0035474,0.00335573,0.00784427,0.0091724,0.0216573,0.0186411,0.00904583,0.00745417,0.00320885,0.00313698,0.000925521,0.00849687,0.00250052,0.00221406,0.00813073,0.000873958,0.00333385,0.00312188,0.00848281,0.00903125,0.0214734,0.0191005,0.00875208,0.00641615,0.00354844,0.00374635,0.00101667,0.00782604,0.0029651,0.00264427,0.0079,0.000971354,0.00382083,0.00344063,0.0070526,0.00921927,0.0216516,0.0184266,0.00894115,0.00637292,0.00357813,0.00368385,0.000929687,0.00851042,0.00294948,0.00257604,0.00834219,0.000844792,0.00366771,0.00342813,0.00692552,0.00958333,0.021312
Dazu Rock Carvings China (Gisling),0.0155784,0.00902489,0.00592148,0.00336418,0.00320706,0.00136935,0.00748314,0.00347247,0.00221087,0.00770846,0.00104856,0.00370134,0.00280826,0.00828866,0.00892887,0.0261669,0.01696,0.00846978,0.00720327,0.00325125,0.00316587,0.00135026,0.00787458,0.00326789,0.00236172,0.00745177,0.00115549,0.00361132,0.00287754,0.00849379,0.00884867,0.0239396,0.0156703,0.00776383,0.00734402,0.00318306,0.00314078,0.00134889,0.00818418,0.00337782,0.00213613,0.00737076,0.00110121,0.00362769,0.00270351,0.00885167,0.00878048,0.0256985,0.0162865,0.00894033,0.00888932,0.00274743,0.00250056,0.00105811,0.00873383,0.00253793,0.00173242,0.00773246,0.000936722,0.00278043,0.00233908,0.010083,0.00947197,0.0235127,0.0149395,0.00889859,0.00867437,0.00268142,0.00227307,0.00124278,0.00851479,0.00268005,0.00178616,0.00786012,0.00105265,0.00262031,0.00217896,0.0100885,0.00944415,0.0253474,0.0169821,0.00897933,0.00960672,0.00263422,0.0022346,0.0010903,0.00933722,0.00239964,0.0017316,0.00802406,0.000923356,0.00241709,0.0020944,0.00996161,0.00949352,0.022373,0.0163332,0.00988387,0.00970383,0.0025423,0.00224852,0.000914082,0.00984841,0.00224606,0.00157803,0.0090759,0.000805516,0.00245146,0.00207857,0.0111187,0.00924966,0.0202047,0.0166602,0.00976575,0.0087221,0.00255539,0.0021765,0.00104638,0.00927775,0.00235435,0.00189527,0.00871774,0.000912718,0.00233499,0.00226761,0.0096801,0.0101318,0.0217841,0.0162552,0.00941196,0.00879466,0.00244164,0.00219587,0.000997825,0.00987323,0.00229407,0.00171551,0.00884022,0.000892532,0.00240127,0.00213286,0.0101179,0.0103154,0.0216027
Duke of York Column London (Lonpicman),0.00142612,0.00260287,0.00024548,0.000510443,0.000416926,0.000128585,0.00237297,0.00101699,0.000120792,0.000868921,5.84476e-005,0.000662406,0.000264963,0.00395106,0.00331983,0.0897366,0.00500312,0.00412251,0.00378351,0.000962438,0.00192877,0.000370168,0.00755143,0.00157809,0.000381858,0.00356531,0.000253273,0.00188591,0.00073644,0.00649548,0.00552135,0.0635637,0.00160536,0.00261456,0.000428616,0.000701372,0.000642924,0.000105206,0.00450047,0.00146509,0.000109102,0.000662406,6.23441e-005,0.000880611,0.000253273,0.003464,0.00370168,0.0865064,0.0144638,0.00669031,0.00610973,0.00251325,0.00250546,0.000841646,0.00603959,0.00214698,0.00179239,0.00656951,0.000865025,0.00297693,0.00215867,0.00724361,0.00508105,0.0397054,0.00832294,0.0049135,0.00497974,0.00162095,0.00308214,0.000728647,0.00667472,0.0013365,0.000752026,0.00790991,0.000307824,0.00283666,0.00128195,0.00956593,0.00368999,0.0497,0.00199501,0.00128585,0.00112609,0.000483167,0.000444202,0.000214308,0.00206515,0.00090399,0.00015586,0.000790991,9.35162e-005,0.000639027,0.000300031,0.00237687,0.00192488,0.0929045,0.015738,0.0123714,0.00618766,0.00244311,0.00226387,0.000681889,0.00852946,0.00204567,0.00141443,0.00868921,0.000557201,0.00255221,0.00230673,0.00819046,0.0115765,0.0221555,0.0141326,0.0127338,0.00495246,0.00191708,0.00209632,0.000759819,0.00673706,0.00170277,0.00108713,0.00840477,0.000428616,0.00238856,0.00192098,0.00856842,0.0106375,0.0292355,0.0146743,0.00945293,0.00635131,0.00184695,0.00152353,0.000545511,0.00674486,0.00165991,0.000931266,0.00530704,0.000475374,0.00181967,0.00153133,0.00618376,0.00977634,0.0388794
Egg Castle Naples (currybet),0.00572222,0.0127396,0.00234653,0.00280347,0.00116458,0.000372917,0.00646042,0.00281042,0.000434722,0.00478056,6.52778e-005,0.00109306,0.000547917,0.0076125,0.00547708,0.0554562,0.00605486,0.0110396,0.00242431,0.00275,0.00156319,0.000434028,0.00691667,0.00297708,0.000541667,0.00539514,9.375e-005,0.00126389,0.000719444,0.0101167,0.00581458,0.0517826,0.00677986,0.0135924,0.00286597,0.00309583,0.0011875,0.000415278,0.00666736,0.00312222,0.000442361,0.00548958,7.01389e-005,0.00126042,0.000567361,0.00840486,0.00683264,0.0490937,0.00946667,0.013541,0.00411458,0.00319236,0.00235972,0.000585417,0.00748819,0.00313403,0.000688889,0.00685069,0.000211806,0.00232014,0.00100069,0.00997778,0.00579444,0.0391611,0.0139868,0.0120465,0.00548542,0.00309514,0.00294444,0.000749306,0.00777847,0.00270139,0.00114236,0.00632153,0.000475,0.0028625,0.00178958,0.00787569,0.00909236,0.031541,0.0145785,0.0111632,0.00522917,0.00308542,0.00295208,0.000747222,0.00807083,0.00263819,0.00145625,0.00749583,0.000486111,0.00307014,0.0021375,0.008325,0.00883542,0.0296167,0.0200437,0.0150319,0.00510417,0.00254028,0.00183472,0.000627083,0.00561319,0.00214444,0.0016375,0.00558819,0.000510417,0.00186597,0.00202847,0.00561458,0.014341,0.0253618,0.0180792,0.0145417,0.00503403,0.00305417,0.00181667,0.000592361,0.00619444,0.00229028,0.00147083,0.00608611,0.000440278,0.00201875,0.00206111,0.00595625,0.0131938,0.0270576,0.0164958,0.0146924,0.00464931,0.00287222,0.00191111,0.000584028,0.00629375,0.00235764,0.00156111,0.00715556,0.000425694,0.0020875,0.00216944,0.00660486,0.0129188,0.0271083
Faisal Mosque Pakistan (Khalid Mahmood),0.00821326,0.00525383,0.0035637,0.00303918,0.00267135,0.00129551,0.00670779,0.00440795,0.000973172,0.00531755,0.000504812,0.00394595,0.00188058,0.00903186,0.00757641,0.0463668,0.00893169,0.00532941,0.00369694,0.00318464,0.00282973,0.00138071,0.00683092,0.00454768,0.00114384,0.0056519,0.000606466,0.00417208,0.00212719,0.00911635,0.0078226,0.0433776,0.00952707,0.00564914,0.00401878,0.00326552,0.00290468,0.00139823,0.00721055,0.00444038,0.00124917,0.00615551,0.000657894,0.00428511,0.00224502,0.00913366,0.00805304,0.040556,0.0107631,0.00766832,0.00607886,0.00274496,0.00219825,0.00100327,0.00853489,0.00331533,0.000877663,0.00673612,0.000450205,0.00294389,0.00161552,0.00985146,0.0083183,0.0376496,0.00821439,0.00596647,0.00411712,0.00271006,0.00226332,0.00109348,0.00690503,0.00390498,0.000933753,0.00604241,0.000460236,0.00324143,0.00165077,0.00900721,0.00734908,0.04689,0.0124044,0.0083609,0.00653444,0.00279222,0.00236985,0.000984333,0.00958167,0.00297582,0.00102128,0.0078878,0.000489129,0.0029583,0.00179397,0.00999479,0.0085736,0.0320272,0.0156556,0.0114748,0.00924075,0.00236207,0.00163961,0.000643483,0.0103184,0.00178839,0.00094548,0.00954416,0.00047606,0.00204701,0.00164088,0.0105948,0.010631,0.0217472,0.0133267,0.00930496,0.00854619,0.00215262,0.0023774,0.000722249,0.0110871,0.00197411,0.000997473,0.0105274,0.000516891,0.00277738,0.00171004,0.0121373,0.00861076,0.0239811,0.015167,0.0114075,0.00848057,0.00235515,0.00193398,0.000645532,0.010954,0.00186736,0.00101817,0.00993397,0.000464616,0.00228571,0.00171004,0.00992273,0.0105061,0.0220973
Fisher Building of Detroit Michigan (Beyond My Ken),0.00990056,0.00741444,0.0092373,0.00256958,0.00300443,0.000663258,0.0096985,0.00270135,0.000698398,0.00580241,0.000461206,0.003022,0.00068522,0.00862675,0.00791957,0.0354997,0.0129884,0.00663258,0.00611427,0.00316256,0.00511719,0.00114203,0.0102871,0.00307471,0.00137483,0.00765602,0.000751107,0.00507327,0.00180968,0.00785807,0.00809966,0.0267631,0.00947888,0.0114291,0.00538074,0.00269696,0.00236752,0.000724752,0.00785807,0.00204248,0.000579802,0.0130236,0.000193267,0.00230164,0.00140558,0.0151671,0.00634707,0.0269081,0.0123428,0.00588147,0.00941739,0.00175698,0.00718603,0.00102344,0.00797227,0.00183165,0.000961944,0.0104452,0.000878488,0.00605278,0.00120792,0.0143984,0.00384338,0.0227045,0.0144116,0.00409375,0.0066194,0.00256958,0.00814358,0.000988299,0.0119826,0.00193267,0.00173941,0.0111173,0.000944374,0.00711136,0.00186679,0.00969411,0.00498102,0.0197089,0.00851694,0.0071421,0.00340414,0.00245098,0.00335143,0.000816993,0.00777022,0.00256518,0.00120792,0.0081919,0.000351395,0.00317573,0.00198099,0.0123911,0.00849058,0.0360971,0.0150397,0.0024949,0.0129665,0.00166473,0.0100499,0.00090045,0.00823582,0.0012211,0.000847741,0.00759453,0.00116839,0.00872338,0.00113764,0.0133091,0.00274527,0.0198055,0.0154218,0.00502495,0.0075506,0.00205127,0.00751985,0.000847741,0.0118947,0.00181408,0.0015681,0.0114379,0.000825778,0.00683463,0.00198538,0.00986981,0.00494589,0.0183121,0.0140207,0.00547298,0.00577166,0.00224893,0.00665894,0.00088288,0.0140865,0.00206445,0.0019195,0.0155975,0.000623726,0.00612306,0.00212155,0.00840713,0.00527971,0.0166254
Fontaine de l'Observatoire Paris (Steve Cadman),0.00941428,0.00832193,0.00477182,0.00295032,0.0019652,0.000835963,0.00868076,0.00333333,0.000768895,0.0077444,0.000325506,0.00259367,0.0016987,0.0102296,0.00919122,0.0376903,0.00717412,0.00624527,0.00385103,0.00294322,0.00211764,0.000930213,0.00811526,0.00379516,0.000672595,0.0062103,0.000281659,0.00272562,0.00161046,0.0103506,0.00850428,0.0449885,0.0114248,0.00759866,0.0087492,0.00259545,0.00165854,0.000800038,0.00936306,0.0028446,0.000743898,0.0071091,0.000473576,0.00229384,0.00141881,0.0114801,0.00837861,0.0335836,0.0111503,0.00983431,0.00584955,0.00252961,0.00149435,0.000705105,0.00913207,0.00270663,0.000782008,0.00841427,0.00035105,0.00210616,0.00151197,0.0101769,0.0103952,0.0333765,0.011452,0.00898892,0.00713915,0.00231365,0.0016151,0.000697319,0.00879154,0.00250174,0.000826811,0.00806964,0.000418391,0.00209319,0.0014266,0.0102722,0.00915939,0.0347502,0.00950238,0.00722862,0.00752134,0.00268109,0.0014934,0.000740756,0.00938122,0.00316901,0.000595965,0.00669426,0.000368124,0.00209428,0.00121133,0.0115113,0.00799342,0.0383294,0.0141261,0.0131818,0.00668278,0.00234616,0.00119903,0.000614542,0.00824147,0.00190946,0.000681337,0.00750058,0.000323048,0.00150173,0.00131186,0.00934147,0.0124377,0.0291168,0.0141963,0.0141774,0.00656914,0.00245065,0.00125886,0.00058053,0.00844186,0.00188119,0.000679698,0.00786065,0.000295182,0.0015662,0.00134218,0.00868158,0.0128789,0.0276556,0.0133719,0.0126704,0.00618189,0.00259804,0.00129888,0.00058613,0.00864921,0.00214782,0.0007398,0.00762857,0.000288489,0.00159092,0.0014292,0.00867694,0.0130887,0.029569
Fontaine du Palmier Paris (MarkusMark),0.0108789,0.0077034,0.00403265,0.00357007,0.00297687,0.000854422,0.00748027,0.00388299,0.00169252,0.00650884,0.000511565,0.00316735,0.00238095,0.00898231,0.0089034,0.0352163,0.0130122,0.0073932,0.00469932,0.00349388,0.00320816,0.00131701,0.00694694,0.00397007,0.00238367,0.00580136,0.000936054,0.0036381,0.00266667,0.00822313,0.00847619,0.0325769,0.0109442,0.00742585,0.00426122,0.00345578,0.00269388,0.000862585,0.00777687,0.00368707,0.00158912,0.0062068,0.000585034,0.00325714,0.00253333,0.0091102,0.00913741,0.0352163,0.0102966,0.00635374,0.00407075,0.00322449,0.00298503,0.00094966,0.00728163,0.0040517,0.00190204,0.00560816,0.00082449,0.00349116,0.00282993,0.00866667,0.00948571,0.0367211,0.0140626,0.00746395,0.00495238,0.00310476,0.00383129,0.00162721,0.00632653,0.0039619,0.00267483,0.00527891,0.00138776,0.00393469,0.00257959,0.00748571,0.00929524,0.0307755,0.0101007,0.0062585,0.00409252,0.0033034,0.0030068,0.000982313,0.00732245,0.00383401,0.00202993,0.00552109,0.000789116,0.00318095,0.00264762,0.00842177,0.00930068,0.037951,0.0203347,0.0080517,0.0056898,0.00303946,0.00419592,0.00225578,0.00479728,0.00441361,0.00403537,0.00473197,0.00239456,0.00444626,0.00323537,0.00673741,0.00716735,0.0232163,0.019385,0.00911293,0.00616871,0.00305034,0.00464218,0.00199728,0.00583401,0.00364626,0.00322993,0.00569796,0.0019619,0.00477007,0.00272381,0.00680272,0.00778231,0.0219374,0.0200816,0.00728435,0.0057932,0.00327619,0.00432925,0.00218503,0.00549388,0.00441905,0.00397007,0.0045551,0.0025551,0.00457415,0.00319456,0.00600816,0.00614694,0.0248762
Fort Matanzas St. Augustine Florida (Intergalacticz9),0.0107802,0.0107501,0.00419143,0.00329718,0.00155551,0.00072457,0.00679997,0.00340098,0.00114748,0.00693849,0.000313365,0.00210703,0.00179247,0.00893815,0.0100102,0.0377646,0.00832492,0.0104792,0.00394058,0.0030888,0.0013906,0.000667811,0.00682874,0.00340256,0.000794428,0.00731993,0.000233188,0.00190837,0.00126398,0.0104478,0.00911875,0.0413021,0.00750608,0.0098199,0.00413329,0.00348909,0.00108338,0.000651935,0.00712127,0.00422557,0.000570765,0.00570785,0.0001802,0.00168531,0.000867659,0.00877879,0.00816992,0.0465208,0.0177539,0.0138339,0.00637586,0.00305407,0.00130744,0.000547744,0.00755391,0.0026381,0.00188396,0.00721058,0.000465384,0.00154797,0.00232474,0.00755927,0.0125537,0.0239013,0.017071,0.0129855,0.0067188,0.00314358,0.00199431,0.000695992,0.00806315,0.0028824,0.00204888,0.00778948,0.000587039,0.00223206,0.00259345,0.00782381,0.0114796,0.0224027,0.0136503,0.0117904,0.00508469,0.00350457,0.00167935,0.000714052,0.00759082,0.00345317,0.00139119,0.0069496,0.00041061,0.00205464,0.00195759,0.00770355,0.0103875,0.0321897,0.0160642,0.0123369,0.00937675,0.00253987,0.00161763,0.000648561,0.00846185,0.00214057,0.00120147,0.00786073,0.000469155,0.00178731,0.00178315,0.010224,0.0102444,0.0237552,0.0189234,0.0127984,0.00654038,0.0029606,0.00198954,0.000671979,0.00789863,0.00249879,0.00198994,0.00777023,0.000617601,0.00217629,0.00260397,0.00731893,0.0120367,0.0217165,0.0169654,0.013047,0.00663822,0.00298044,0.00188873,0.00055985,0.00961172,0.00230092,0.00169503,0.00946883,0.000443951,0.00200959,0.00246048,0.00766346,0.0119932,0.0207849
Fountain of Neptune Bologna (Biopresto),9.16667e-005,0.00275208,2.08333e-005,8.54167e-005,0.00117917,4.16667e-006,0.00102708,7.08333e-005,1.45833e-005,0.000114583,0,2.91667e-005,1.25e-005,0.00312917,0.000160417,0.100208,0.00418542,0.00449583,0.00257292,0.00076875,0.00159792,0.000402083,0.00308958,0.00090625,0.000604167,0.00289167,0.00026875,0.00145625,0.000535417,0.00505417,0.00160625,0.0784646,0.00934792,0.00631458,0.00402708,0.00170625,0.00234167,0.000652083,0.00526875,0.00162292,0.00123542,0.00451667,0.000539583,0.00244792,0.00153958,0.00582083,0.00476667,0.0567521,0.00627708,0.00463958,0.0016375,0.00111458,0.00224583,0.000377083,0.00327292,0.00100208,0.00074375,0.00166458,0.000335417,0.00147917,0.000791667,0.00374375,0.00380833,0.0757667,0.0120792,0.00803333,0.0054,0.00199375,0.00293125,0.000852083,0.00642708,0.00212292,0.00149583,0.00600208,0.000691667,0.00281042,0.00174167,0.0074,0.00715208,0.0417667,0.0148042,0.00710208,0.00667708,0.00259792,0.00394792,0.000997917,0.00778125,0.00245625,0.0018625,0.00609583,0.000829167,0.00390417,0.00227292,0.0074375,0.00715208,0.0329812,0.0141604,0.0103333,0.00589792,0.0020875,0.0039625,0.000845833,0.00759375,0.00194792,0.00149375,0.00529167,0.000714583,0.00334375,0.0019875,0.00774583,0.0102833,0.0312104,0.016325,0.0113229,0.006875,0.00238125,0.00315208,0.000714583,0.00870208,0.00185417,0.00142708,0.00778125,0.000583333,0.00303958,0.00198958,0.0083375,0.0108563,0.0235583,0.0167604,0.00880208,0.00645,0.0024375,0.00434792,0.000716667,0.0104083,0.00207292,0.00148542,0.00805208,0.000629167,0.0042875,0.00221458,0.00798542,0.00852708,0.0237229
French Resistance Memorial (Jack ma),0.00137396,0.0035599,0.000834375,0.000730729,0.000780729,6.82292e-005,0.00611875,0.000842708,0.000139063,0.00115365,3.02083e-005,0.000335417,0.000116146,0.00752656,0.00134635,0.0851151,0.00481771,0.00560469,0.00320677,0.00116302,0.00231042,0.000248958,0.00829948,0.0011375,0.000380729,0.00401563,0.000147396,0.00156563,0.000609896,0.0102391,0.00374375,0.0625813,0.00133229,0.00394167,0.000639062,0.000740104,0.000666667,5.9375e-005,0.00580052,0.000781771,0.000126562,0.00101823,2.44792e-005,0.000258854,0.00010625,0.0068349,0.00132552,0.0864156,0.010137,0.00799479,0.00546146,0.001925,0.00231615,0.000385417,0.00795052,0.00137031,0.000648958,0.0057276,0.000288542,0.00193229,0.00127396,0.00961562,0.00593802,0.0471063,0.0120073,0.0104255,0.00640052,0.00201406,0.00349896,0.000472917,0.0104646,0.00146354,0.000719792,0.00719583,0.000283854,0.0025151,0.00141458,0.0116302,0.0084375,0.0311276,0.0108781,0.00885521,0.00485573,0.00210156,0.00192604,0.000376563,0.00802292,0.00156771,0.000764062,0.0056375,0.000260417,0.00173333,0.00128958,0.00836302,0.00677135,0.0466688,0.0129719,0.014074,0.00639844,0.00239167,0.00253542,0.000429688,0.0088349,0.00169583,0.000702604,0.00695052,0.0002375,0.00249323,0.00133333,0.00946615,0.00858958,0.0309672,0.0143135,0.013124,0.00712812,0.00241354,0.00278021,0.000407813,0.00959687,0.00162813,0.000735417,0.00813333,0.000289062,0.00286354,0.00155625,0.00958229,0.00910937,0.0264104,0.0138323,0.0125927,0.00702552,0.00228802,0.00270208,0.000415104,0.00962812,0.00155052,0.000734375,0.00806562,0.0002875,0.00297188,0.00162448,0.00962396,0.00854635,0.0281833
Fuerte Bulnes Punta Arenas Chile (Baloo rch),0.00861539,0.00942074,0.00348049,0.00249097,0.00216009,0.000980157,0.0069485,0.0025971,0.00116745,0.00776634,0.000627425,0.00267514,0.00222564,0.00869967,0.0127452,0.0355603,0.0104227,0.00594337,0.00499443,0.00279376,0.00269387,0.00103634,0.0088058,0.00320268,0.00139844,0.00527224,0.000820959,0.00328696,0.00248473,0.00690792,0.0141061,0.0339902,0.0118462,0.00740112,0.00419532,0.00314337,0.00294047,0.00117369,0.00603389,0.00333378,0.00163255,0.00535965,0.00076165,0.0036553,0.00260647,0.00722007,0.0108317,0.0360254,0.0142185,0.0114622,0.00736678,0.00265329,0.00227559,0.000839688,0.00698283,0.00203835,0.000836567,0.00774761,0.000540023,0.00280312,0.00175117,0.00891505,0.00918663,0.0285432,0.017109,0.0209953,0.00381762,0.00257525,0.00148896,0.000568116,0.00495385,0.00238796,0.00162943,0.00610881,0.000324638,0.00175429,0.00215073,0.00543456,0.0150863,0.0217757,0.0155514,0.0136535,0.00412665,0.00269699,0.00202899,0.000870903,0.00608384,0.00271572,0.00107692,0.00542832,0.000558752,0.00253779,0.00211639,0.00574047,0.0116838,0.0312901,0.0153079,0.0086466,0.00738239,0.00272821,0.00339309,0.00115184,0.00889945,0.0022194,0.0013485,0.00827202,0.000914605,0.00404237,0.00236923,0.00998886,0.00751349,0.0239826,0.016878,0.0096611,0.00598395,0.00298105,0.00388629,0.00103634,0.00858105,0.00253779,0.00164816,0.00859978,0.000780379,0.00446065,0.00253155,0.00769766,0.00811907,0.0227777,0.0167282,0.0128076,0.00504125,0.00335563,0.00270636,0.000970792,0.00722943,0.0026252,0.00116745,0.0071951,0.000552509,0.00342118,0.00196656,0.00660513,0.00951439,0.0262738
Fujian Tulou Fujian China (Gisling),0.0139747,0.00520967,0.004893,0.00352967,0.004167,0.00223667,0.005584,0.005049,0.00336,0.00503567,0.00202533,0.005339,0.00350967,0.00719133,0.00785733,0.031262,0.0146073,0.00655533,0.00491167,0.003413,0.00375433,0.00208667,0.005709,0.004756,0.00315767,0.00535433,0.00187333,0.00490467,0.00337567,0.00733133,0.00838633,0.0300473,0.0150543,0.00637733,0.00518,0.003628,0.003957,0.002176,0.00556067,0.00492633,0.003221,0.005302,0.00192833,0.00503467,0.003351,0.00704167,0.00793167,0.029554,0.0167247,0.00881133,0.005724,0.002891,0.002715,0.00122433,0.00626133,0.00294,0.00208767,0.00601767,0.00104367,0.003169,0.00255867,0.006732,0.008702,0.0326217,0.0134717,0.00783733,0.00534967,0.00231467,0.002563,0.00101567,0.006696,0.002477,0.00149667,0.00615867,0.000850667,0.00303567,0.00212133,0.007529,0.00847667,0.0388303,0.016591,0.00965433,0.00596233,0.00274767,0.002533,0.000962,0.00767767,0.002624,0.001922,0.006669,0.000946333,0.002842,0.002396,0.006637,0.0101397,0.02992,0.0216483,0.012995,0.00623067,0.00261667,0.00200133,0.000971333,0.00616167,0.00228733,0.00201833,0.00629867,0.000844667,0.00227367,0.00220733,0.006565,0.0118423,0.0232617,0.0218007,0.015525,0.00478133,0.002627,0.001647,0.000732333,0.00512667,0.002222,0.00180167,0.00537633,0.000668667,0.00182933,0.002235,0.00517667,0.0139847,0.0246897,0.0214903,0.018049,0.00394067,0.00297333,0.001453,0.000643,0.00484567,0.00235733,0.001915,0.00539533,0.00055,0.00159233,0.002298,0.00427667,0.0155117,0.0229327
Gate of Supreme Harmony Forbidden City China (Gisling),0.0102035,0.00559381,0.00528085,0.00352266,0.00288009,0.00115235,0.00840327,0.00441886,0.00184357,0.00642158,0.000786021,0.00363943,0.00280161,0.00942284,0.00890552,0.0350238,0.0105331,0.00632458,0.0056478,0.00337606,0.00266444,0.00102365,0.00852915,0.00403401,0.00164612,0.0065936,0.00072324,0.00338108,0.00252569,0.00992164,0.00896077,0.0344148,0.00996715,0.00568673,0.00498169,0.00350696,0.0028509,0.00113289,0.00818197,0.00428827,0.00172303,0.00675307,0.000699697,0.00356535,0.00274919,0.00976123,0.00866507,0.0357866,0.0146983,0.00913122,0.00646051,0.00277179,0.00272628,0.000946114,0.00810757,0.00290206,0.00181155,0.00751994,0.00075055,0.00298525,0.00255991,0.00890364,0.00920499,0.0288201,0.0131147,0.00766371,0.00828116,0.0016546,0.00260166,0.000919118,0.00755855,0.00177891,0.0013319,0.0079773,0.000857592,0.00282076,0.0017833,0.0111412,0.00676405,0.0340513,0.0130387,0.00902229,0.00487936,0.00250874,0.00300785,0.000797322,0.0110539,0.00310642,0.00192519,0.00951262,0.000636916,0.00317014,0.00244659,0.00743989,0.00944136,0.0283125,0.0167701,0.0133906,0.00527928,0.0028917,0.00180716,0.00092979,0.00593503,0.00265816,0.00170639,0.00637858,0.00062844,0.00204698,0.00217694,0.00700513,0.0125195,0.0281759,0.0167001,0.0131794,0.00521649,0.00308915,0.00215089,0.00100387,0.00621848,0.00266444,0.00168599,0.00669248,0.000693105,0.00230941,0.00230815,0.00680831,0.0124247,0.0271548,0.0157584,0.0160497,0.00395993,0.00296045,0.00186586,0.000764362,0.00603171,0.00267166,0.00191451,0.00638454,0.000527049,0.0019955,0.00246919,0.0051851,0.0150258,0.026736
Golden Temple of Amritsar India (Julijan Nyca),0.00654237,0.00632287,0.00306201,0.00321224,0.00166189,0.000924219,0.00661163,0.00455243,0.000574536,0.00584241,0.000201832,0.00259861,0.00122349,0.0102658,0.00655904,0.0503564,0.00675928,0.00631613,0.00328885,0.00322137,0.00173611,0.000930967,0.00683648,0.00459768,0.000616411,0.00585491,0.000218502,0.00261846,0.00121754,0.0100186,0.00668724,0.0495933,0.00665847,0.00631176,0.00334541,0.00322058,0.00172222,0.000916876,0.0071052,0.00457486,0.000587634,0.00587297,0.000212747,0.00261548,0.00121278,0.0100606,0.0067438,0.0493504,0.0133759,0.0116207,0.00650446,0.0023551,0.00186233,0.000714647,0.00895602,0.0023688,0.000837096,0.00771367,0.000379452,0.002265,0.00149201,0.00970678,0.0106199,0.0297399,0.0150312,0.0119779,0.00692936,0.00216716,0.00243032,0.000701946,0.0093833,0.00192167,0.000913899,0.00792006,0.000476696,0.00269605,0.00164105,0.00943271,0.0112577,0.0256307,0.0106435,0.00995009,0.00656122,0.00228961,0.00191532,0.000720204,0.0103903,0.00239956,0.000676345,0.00845967,0.000317334,0.00222134,0.00131379,0.0114481,0.00920885,0.0319966,0.0173446,0.0168159,0.00430118,0.00225548,0.000973238,0.000592596,0.00535777,0.0018534,0.000869643,0.005586,0.000319914,0.00124394,0.00137333,0.00636634,0.0142928,0.0309656,0.0178971,0.0155954,0.00515138,0.00241166,0.00117011,0.000551515,0.00630382,0.0018534,0.000955972,0.00605952,0.000389573,0.00136817,0.00155591,0.00652907,0.0140419,0.0286772,0.0145349,0.0153648,0.00457168,0.00279647,0.00120127,0.000645783,0.0064229,0.00233724,0.000880558,0.00680433,0.000331227,0.00159421,0.001622,0.0071951,0.0130448,0.0311645
