Kaiser Wilhelm Denkmal (Dschazz),0.259162,0.295342,0.463131,0.302764,0.362164,0.267305,0.367492,0.338959,0.294777,0.264574,0.310469,0.477741,0.270383,0.350022,0.293574,0.381202,0.32385,0.270871,0.262655,0.299934,0.460873,0.283927,0.333813,0.305394,0.380375,0.340738,0.287313,0.28554,0.300587,0.382194,0.31262,0.362097,0.27721,0.367575,0.367023,0.326395,0.293058,0.32165,0.380048,0.290826,0.336276,0.30483,0.386876,0.368831,0.299884,0.291878,0.315687,0.372045,0.297719,0.328131,0.314655,0.387335,0.376072,0.299932,0.269424,0.27398,0.437367,0.299024,0.335673,0.2616,0.402112,0.36262,0.311998,0.279592,0.292998,0.433528,0.285104,0.317946,0.278,0.413976,0.362853,0.292127,0.2886,0.302533,0.424588,0.288444,0.314227,0.29721,0.402093,0.361246,0.287157
Leaning Tower of Pisa  (NotFromUtrecht),0.274718,0.310769,0.387862,0.278512,0.447819,0.257646,0.382954,0.297687,0.312654,0.277848,0.324471,0.393682,0.258135,0.450368,0.277578,0.396189,0.268289,0.295084,0.282322,0.344904,0.38866,0.234578,0.422926,0.28739,0.429542,0.245164,0.298631,0.269833,0.290482,0.358333,0.257585,0.481628,0.237828,0.401387,0.268889,0.35513,0.272651,0.304888,0.351023,0.255039,0.483438,0.260697,0.405562,0.251178,0.339406,0.276631,0.31969,0.345142,0.240583,0.465047,0.26327,0.427684,0.222025,0.355642,0.296856,0.298438,0.394522,0.239889,0.420141,0.26743,0.442905,0.249276,0.321365,0.303676,0.302847,0.38385,0.243231,0.420942,0.280676,0.433085,0.252788,0.319572,0.298052,0.301286,0.384493,0.240556,0.410356,0.279594,0.447686,0.243796,0.329038
Liberty Hall Georgia (Ezratrumpet),0.342811,0.337852,0.351127,0.296894,0.360971,0.343354,0.360701,0.286174,0.310976,0.315233,0.32655,0.403569,0.284469,0.338888,0.317044,0.407683,0.29745,0.283125,0.306823,0.301054,0.413607,0.300873,0.335902,0.29806,0.4031,0.31631,0.29903,0.320517,0.297898,0.441116,0.243728,0.384255,0.267143,0.422336,0.274104,0.286394,0.314206,0.280604,0.450934,0.241334,0.392014,0.244002,0.439318,0.278646,0.277662,0.323208,0.275513,0.435057,0.242343,0.39557,0.245181,0.436202,0.286276,0.287766,0.281694,0.285197,0.428006,0.309292,0.340663,0.252946,0.402968,0.345819,0.313773,0.300101,0.290394,0.408404,0.30602,0.358731,0.260588,0.392723,0.337746,0.316655,0.316353,0.293146,0.38877,0.308193,0.368505,0.26957,0.378461,0.330825,0.32668
Louvre piramid Paris (Alvesgaspar),0.240104,0.320315,0.488582,0.233078,0.290295,0.256579,0.524704,0.281342,0.205278,0.257586,0.314016,0.479435,0.236324,0.313525,0.256415,0.502462,0.294254,0.215025,0.2532,0.302014,0.489919,0.240317,0.307495,0.255605,0.501722,0.30046,0.21217,0.273642,0.326098,0.446245,0.244977,0.298875,0.260144,0.52264,0.275935,0.23095,0.284406,0.313535,0.445615,0.238345,0.327528,0.24976,0.506823,0.283367,0.242089,0.282322,0.308145,0.446222,0.249657,0.319297,0.257373,0.500183,0.293756,0.243375,0.310199,0.323889,0.407901,0.260734,0.344705,0.293694,0.457007,0.278249,0.270465,0.318254,0.309666,0.409403,0.249436,0.374627,0.277811,0.448463,0.275007,0.280571,0.31799,0.3109,0.404462,0.2636,0.363966,0.288185,0.440063,0.283605,0.282026
Monastery of Batalha (pereiraalexandre20),0.325089,0.331169,0.399193,0.282765,0.374947,0.339727,0.330108,0.293984,0.306488,0.329705,0.323947,0.407336,0.276059,0.390256,0.333066,0.318528,0.290051,0.308868,0.32907,0.323277,0.398897,0.268039,0.371978,0.352532,0.32922,0.295491,0.312879,0.352585,0.31929,0.3156,0.273259,0.432917,0.330519,0.322385,0.2839,0.343908,0.366961,0.316187,0.301333,0.259625,0.441157,0.336101,0.327409,0.278041,0.339221,0.370079,0.325115,0.293488,0.255406,0.432863,0.348488,0.331201,0.276078,0.333538,0.320125,0.297136,0.368415,0.2554,0.416828,0.270961,0.416537,0.294602,0.31751,0.33278,0.307137,0.36771,0.240997,0.40698,0.279824,0.427773,0.287066,0.303815,0.345323,0.318617,0.362934,0.233655,0.404711,0.286171,0.427266,0.277348,0.296236
National Museum of Art of Romania (Laurap),0.275062,0.364642,0.461599,0.144436,0.390532,0.390616,0.417646,0.135752,0.243903,0.303233,0.364018,0.441263,0.159482,0.36579,0.406175,0.392046,0.165943,0.274546,0.288697,0.318984,0.516728,0.160922,0.311153,0.31141,0.47445,0.191863,0.257474,0.297557,0.294931,0.335643,0.197613,0.463146,0.268768,0.465207,0.239501,0.335037,0.314519,0.306764,0.328383,0.219643,0.431784,0.284345,0.442291,0.265647,0.342661,0.31463,0.30345,0.339126,0.220903,0.392311,0.280479,0.476968,0.286559,0.320828,0.242211,0.30445,0.434892,0.249865,0.348928,0.251015,0.466999,0.33342,0.28821,0.25373,0.33912,0.434943,0.23332,0.320538,0.276886,0.476209,0.312494,0.270493,0.273397,0.346469,0.431093,0.228998,0.311766,0.305471,0.459583,0.303073,0.270834
Philopappos Monument (Templar52),0.260551,0.284958,0.485909,0.217304,0.444483,0.212664,0.402092,0.281752,0.289362,0.259266,0.2488,0.512754,0.202586,0.478915,0.199993,0.373056,0.298868,0.262816,0.242811,0.246404,0.531958,0.209445,0.415482,0.210588,0.414173,0.322669,0.246687,0.291151,0.220328,0.331926,0.207233,0.574215,0.197543,0.337207,0.249656,0.410833,0.311481,0.214144,0.343693,0.198572,0.580813,0.20798,0.340323,0.260737,0.367645,0.332458,0.237858,0.372454,0.22697,0.516315,0.235634,0.365953,0.281978,0.327292,0.283949,0.198763,0.287804,0.204898,0.591953,0.200505,0.328065,0.229297,0.451926,0.306245,0.216981,0.31877,0.199521,0.56841,0.219516,0.364785,0.236326,0.396882,0.344968,0.245856,0.348144,0.223465,0.497575,0.251499,0.391508,0.257407,0.345024
Quinta Vergara Vina del Mar Chile (Dario Alpern),0.202038,0.280692,0.547152,0.203529,0.275306,0.244148,0.545262,0.257312,0.201669,0.199222,0.271527,0.556423,0.204045,0.272427,0.236237,0.545742,0.265237,0.192695,0.209331,0.263551,0.553989,0.217727,0.274695,0.229132,0.535049,0.279251,0.200486,0.222455,0.278346,0.49466,0.234064,0.315042,0.238503,0.530562,0.2818,0.237741,0.226812,0.277323,0.498608,0.229735,0.307763,0.238853,0.538303,0.282196,0.221554,0.242447,0.276749,0.492215,0.238004,0.315082,0.241483,0.524427,0.287337,0.224792,0.268706,0.178595,0.457332,0.185215,0.507755,0.147265,0.467925,0.214853,0.32837,0.296691,0.191776,0.459948,0.179834,0.494724,0.159703,0.481291,0.21387,0.28925,0.336288,0.196183,0.447127,0.169517,0.504712,0.170597,0.474427,0.203188,0.263742
Royal Palace of Caserta (Tango7174),0.183941,0.26267,0.674142,0.193903,0.269684,0.171559,0.440593,0.282236,0.17077,0.191696,0.255309,0.66557,0.187317,0.280354,0.166266,0.464453,0.25917,0.1757,0.202187,0.259773,0.644014,0.196159,0.257571,0.174582,0.488405,0.263435,0.183431,0.277068,0.261641,0.485815,0.221456,0.380679,0.172042,0.509371,0.266333,0.254583,0.282473,0.258597,0.479544,0.211093,0.379999,0.173166,0.523159,0.259101,0.252188,0.291372,0.269231,0.45836,0.213305,0.383827,0.17699,0.525381,0.257054,0.257436,0.258116,0.257701,0.437014,0.249328,0.356851,0.18779,0.539763,0.306156,0.257171,0.265231,0.282674,0.432029,0.232347,0.345617,0.204646,0.542413,0.300472,0.251571,0.273472,0.309012,0.412727,0.215043,0.352679,0.210957,0.550321,0.278816,0.252309
Tottenham High Cross (Fin Fahey),0.338343,0.190429,0.371388,0.205995,0.606587,0.204224,0.271557,0.228995,0.364775,0.345619,0.165473,0.344529,0.192581,0.622039,0.205461,0.276093,0.215319,0.381631,0.361738,0.165524,0.327194,0.212745,0.577689,0.230764,0.286859,0.221836,0.413467,0.361118,0.212254,0.291482,0.198701,0.586578,0.207362,0.351734,0.216533,0.377387,0.358572,0.206154,0.299008,0.185868,0.591729,0.206255,0.359023,0.203033,0.377054,0.36723,0.211942,0.307145,0.192727,0.566725,0.219023,0.374336,0.202451,0.372126,0.342094,0.236251,0.341139,0.196945,0.541554,0.206368,0.404372,0.223851,0.35,0.341119,0.233728,0.347697,0.187802,0.542929,0.203691,0.409286,0.209962,0.353534,0.352066,0.242054,0.355701,0.19179,0.52077,0.210748,0.41751,0.211475,0.34569
Trento Cathedral (Markus Bernet),0.276091,0.224962,0.520271,0.169037,0.44069,0.294798,0.416626,0.258195,0.229249,0.29025,0.237218,0.502279,0.188517,0.446618,0.290971,0.393595,0.27006,0.244292,0.300544,0.232349,0.527442,0.174713,0.392409,0.305293,0.43617,0.247874,0.219299,0.306371,0.277597,0.387773,0.209943,0.427454,0.279925,0.477081,0.271345,0.26893,0.310071,0.277116,0.384309,0.213038,0.445726,0.275216,0.463035,0.274435,0.264295,0.320588,0.283906,0.391724,0.201512,0.414655,0.285658,0.491201,0.261434,0.243723,0.31316,0.274465,0.417449,0.222689,0.403652,0.264979,0.467737,0.264751,0.284123,0.319922,0.266996,0.413731,0.213939,0.418032,0.265716,0.466689,0.258501,0.281857,0.318049,0.273894,0.431479,0.208346,0.397142,0.265393,0.479447,0.254664,0.267147
Tuskegee University (US Library of Congress),0.105688,0.148855,0.711845,0.122369,0.240925,0.16753,0.532051,0.233804,0.14533,0.120556,0.164155,0.701937,0.129548,0.238836,0.168621,0.528278,0.247629,0.152143,0.12696,0.165606,0.698852,0.131197,0.23685,0.17949,0.521693,0.256001,0.157589,0.214942,0.237562,0.462634,0.199325,0.292059,0.225948,0.596064,0.313545,0.231624,0.208008,0.228148,0.490399,0.191217,0.279282,0.217048,0.59435,0.315517,0.22297,0.199844,0.228504,0.503418,0.180237,0.269168,0.208388,0.606659,0.305728,0.211072,0.224705,0.279752,0.558788,0.220706,0.282031,0.20654,0.490037,0.306573,0.232308,0.220038,0.269508,0.567027,0.21474,0.275372,0.203035,0.494336,0.31294,0.227954,0.205057,0.268321,0.576801,0.206901,0.253352,0.196289,0.520164,0.302498,0.213672
Villa della Regina Turin (Marco Plassio),0.238814,0.268068,0.484151,0.237596,0.361852,0.253005,0.492992,0.29678,0.232777,0.23733,0.269561,0.482173,0.235099,0.359971,0.25956,0.487082,0.299691,0.243382,0.244085,0.26226,0.48841,0.230724,0.353078,0.243903,0.4986,0.29443,0.245806,0.2649,0.287198,0.43976,0.25566,0.340539,0.24481,0.499051,0.306847,0.263606,0.255001,0.293679,0.44675,0.252087,0.316729,0.250974,0.507989,0.313278,0.257086,0.267485,0.289133,0.44154,0.242781,0.334322,0.244149,0.510137,0.300895,0.262292,0.245409,0.298562,0.465746,0.296757,0.298713,0.243162,0.453688,0.347178,0.266323,0.24371,0.310424,0.469858,0.28844,0.28028,0.251469,0.464096,0.343459,0.255216,0.262444,0.318934,0.456666,0.271957,0.298492,0.26275,0.466073,0.322009,0.26048
Wupatki National Monument Arizona (Stephen M Alden),0.256103,0.417281,0.450633,0.228166,0.264708,0.316919,0.454115,0.289869,0.210727,0.258779,0.394379,0.451351,0.223008,0.25539,0.31426,0.483296,0.287585,0.209249,0.254174,0.380337,0.451887,0.22016,0.234593,0.320291,0.50605,0.285449,0.207073,0.249043,0.413606,0.409608,0.22822,0.243903,0.330975,0.480593,0.317883,0.214457,0.262337,0.409249,0.399616,0.233323,0.241206,0.335167,0.483281,0.311632,0.21993,0.269259,0.402296,0.384691,0.236895,0.242836,0.343038,0.487954,0.309744,0.225535,0.260914,0.388649,0.397889,0.245901,0.261393,0.337381,0.456967,0.33752,0.239169,0.282005,0.389426,0.383613,0.254802,0.268521,0.351119,0.433555,0.329521,0.254548,0.293946,0.390087,0.372544,0.263076,0.279243,0.359705,0.416964,0.322284,0.261419
Wurzburg Residence Germany (Rainer Lippert),0.207855,0.251326,0.588148,0.208168,0.254534,0.198897,0.541743,0.262685,0.193761,0.213853,0.257361,0.579296,0.202074,0.262222,0.204703,0.544011,0.257297,0.196979,0.215335,0.263414,0.569996,0.199565,0.256568,0.213061,0.55299,0.252354,0.19703,0.250902,0.220577,0.536297,0.181173,0.362071,0.16713,0.550074,0.224399,0.236624,0.264209,0.226464,0.51725,0.177068,0.377689,0.172786,0.544554,0.222752,0.247678,0.262752,0.235436,0.51341,0.174136,0.370805,0.179891,0.549907,0.220165,0.24676,0.275784,0.203685,0.496305,0.16333,0.434085,0.155957,0.526845,0.218546,0.267169,0.291841,0.206042,0.477083,0.160576,0.452667,0.158795,0.513226,0.213656,0.282506,0.284384,0.216445,0.482146,0.157984,0.438317,0.161699,0.523441,0.214528,0.276719
