Kaiser Wilhelm Denkmal (Dschazz),0.586024,0.108391,0.00294831,0.0239564,0.0507241,0.000109491,-14.6873,2.57184,-4.95825,0.419794,0.287852,0.002563,0.234964,0.254875,0.000911519,-0.633847,1.15059,-1.34287,0.565624,0.118016,0.00309845,0.109089,0.0600937,0.000227143,-3.97884,3.24539,-4.35092,0.507996,0.151724,0.00271183,0.184221,0.222265,0.000406106,-1.83657,2.43842,-2.16285,0.223227,0.470985,0.00180158,0.219154,0.29269,0.000996256,1.15766,-0.109026,0.0813213,0.243429,0.465527,0.00215967,0.231038,0.314191,0.000870853,0.914459,-0.208641,-0.208801,0.186411,0.447899,0.00156897,0.200591,0.278173,0.000747808,1.47224,-0.100231,-0.0960032,0.0832742,0.710346,0.0014722,0.0173237,0.154463,0.000472592,20.3762,0.00503783,0.147616,0.0871083,0.740044,0.00167938,0.0134146,0.146059,0.000629409,7.33927,-0.00245176,0.393891
Leaning Tower of Pisa  (NotFromUtrecht),0.584802,0.316275,0.0033808,0.00437642,0.213294,0.000244189,0.0826364,0.549577,-0.155151,0.448674,0.198701,0.00266101,0.200939,0.148702,0.000914617,-0.746162,1.16292,-0.749635,0.530156,0.261118,0.00324792,0.143012,0.160819,0.000537196,-2.35438,0.549154,-2.67442,0.579903,0.316195,0.00346099,0.0045727,0.114462,7.76461e-005,0.568542,0.199975,0.601182,0.338981,0.14093,0.00227662,0.190766,0.137856,0.000787763,0.151224,1.71079,0.227655,0.49048,0.395683,0.00312095,0.17189,0.198179,0.00057394,-1.51138,-0.537216,-2.17933,0.382636,0.417912,0.00271696,0.230613,0.223636,0.00100818,-0.149301,0.344455,-1.05267,0.304362,0.173526,0.00229615,0.189671,0.211032,0.000854675,0.64616,1.89953,-0.209932,0.387194,0.31479,0.00192356,0.212211,0.224773,0.00132573,-0.0637377,0.877855,-0.194841
Liberty Hall Georgia (Ezratrumpet),0.496996,0.324909,0.00232072,0.192018,0.183954,0.00111973,-1.01937,-0.0363735,-0.264209,0.58544,0.397609,0.00289494,0.112034,0.160983,0.000977959,-2.90616,-0.691295,-0.847125,0.583907,0.492257,0.00365569,0.0670365,0.0951916,0.000576949,-5.741,-3.08157,-3.50318,0.345597,0.145542,0.00186206,0.231936,0.132449,0.00124702,0.3771,0.886067,0.404968,0.269112,0.20601,0.00169152,0.216257,0.13415,0.000958062,1.26908,0.860883,0.955844,0.359287,0.170954,0.00158274,0.27124,0.132833,0.000955468,0.469968,1.16905,0.981028,0.132457,0.28275,0.00256089,0.125658,0.147481,0.000767215,3.64819,-0.345646,-0.42888,0.129862,0.30515,0.00270257,0.109958,0.0879756,0.000647339,4.33486,0.92347,-0.770413,0.0973906,0.295284,0.00298456,0.0245337,0.063819,0.000466667,18.2463,1.61832,-0.837698
Louvre piramid Paris (Alvesgaspar),0.580499,0.0846731,0.00336164,0.0423669,0.0673326,0.000585844,-6.70651,2.1103,-3.33582,0.567199,0.0495058,0.0035334,0.114525,0.0513096,0.000461449,-4.1324,4.30711,-4.4356,0.585847,0.0608727,0.003445,0.044885,0.0540137,0.000592141,-8.22584,3.31625,-3.41493,0.27198,0.212205,0.00219224,0.2325,0.135764,0.000971068,0.635273,0.3555,0.187299,0.363498,0.155066,0.00234019,0.23299,0.125854,0.000925364,-0.179697,1.00203,0.142895,0.273636,0.206961,0.00204515,0.23562,0.127667,0.000979767,0.626674,0.363219,0.375363,0.198684,0.313275,0.00133994,0.161416,0.148833,0.000731584,1.98852,0.501378,0.364228,0.339362,0.244919,0.0014693,0.195545,0.178468,0.000738726,0.35321,1.11533,-0.14828,0.202031,0.308296,0.00126486,0.160138,0.144929,0.000683097,1.88965,0.55415,0.352682
Monastery of Batalha (pereiraalexandre20),0.581108,0.28264,0.00352224,0.117583,0.134838,0.000550951,-3.00649,-0.562439,-3.07813,0.536747,0.265568,0.00332566,0.182458,0.139681,0.000753474,-1.66584,-0.0658822,-1.76119,0.611771,0.40595,0.00362835,0.0186017,0.0434954,0.000108758,-0.427634,-0.297251,-1.06776,0.334106,0.212437,0.00273277,0.242735,0.100251,0.000955614,0.334799,0.781603,-0.380312,0.171074,0.229912,0.00239209,0.163776,0.12745,0.000737137,2.62302,1.04464,-0.164989,0.388183,0.19207,0.00265365,0.254931,0.10531,0.00094946,0.0627799,0.956408,-0.398226,0.190892,0.194167,0.00192036,0.210689,0.137283,0.000602497,2.59758,0.843849,0.0828038,0.172087,0.248734,0.0022064,0.221192,0.165506,0.000658748,2.89815,0.625802,-0.733519,0.245674,0.179626,0.00206787,0.276243,0.134922,0.000618262,1.64312,1.48392,-0.424007
National Museum of Art of Romania (Laurap),0.396999,0.147223,0.00323029,0.243638,0.120966,0.000836706,-0.396888,2.29634,-0.922358,0.586984,0.14377,0.00376584,0.00543622,0.038185,5.49853e-005,-0.328883,-0.0560627,-0.215651,0.587593,0.221051,0.00362765,0.0130029,0.090045,0.000377895,4.16644,4.41075,-5.97078,0.194759,0.16427,0.00231744,0.227852,0.121306,0.000654096,2.08925,2.32255,-0.68348,0.251489,0.125695,0.00256276,0.243341,0.0835093,0.000741264,1.06179,2.07154,0.115718,0.438039,0.118744,0.0025433,0.244395,0.105319,0.0010475,-0.317189,3.23753,-0.0160377,0.59315,0.158595,0.00188649,0.165336,0.065985,0.000307153,-2.15359,2.0232,-0.960075,0.562678,0.17107,0.00176442,0.168896,0.107824,0.00055761,-1.67921,2.65325,-1.40429,0.532924,0.192947,0.00165651,0.179336,0.108517,0.000701379,-1.40492,1.83729,-1.04241
Philopappos Monument (Templar52),0.544468,0.293575,0.00359209,0.147,0.103465,0.000731579,-2.36234,-1.30981,-2.2632,0.285389,0.170507,0.00212394,0.246125,0.174213,0.000923994,0.865112,0.990989,1.138,0.49228,0.244279,0.00333728,0.188845,0.119683,0.000948304,-1.37486,-0.742907,-1.14599,0.410825,0.107225,0.00281033,0.223433,0.111899,0.00114429,-0.357852,1.9856,-0.209283,0.323808,0.118053,0.00163587,0.253936,0.137777,0.000405294,0.532063,1.67874,-1.51456,0.381489,0.121361,0.00209965,0.238385,0.136876,0.000982383,-0.0248822,1.6763,0.902266,0.568079,0.254273,0.00184132,0.12926,0.161402,0.000704673,-2.02907,0.134601,1.76078,0.572074,0.305595,0.0014911,0.0866228,0.141072,0.000428131,-3.2382,0.0585001,-0.920189,0.579906,0.320843,0.00150121,0.0828977,0.138232,0.000354047,-3.46492,-0.072308,-0.69555
Quinta Vergara Vina del Mar Chile (Dario Alpern),0.566163,0.0536527,0.00362436,0.151052,0.0256463,0.000608016,-2.02469,2.58553,-2.7076,0.564255,0.0422367,0.00321991,0.253139,0.036666,0.00089609,-0.815124,3.74971,-0.836131,0.596223,0.0521366,0.00351128,0.174813,0.0290458,0.000781389,-1.33799,3.04056,-1.95048,0.27961,0.106789,0.00202954,0.355977,0.092293,0.000734287,1.04406,3.00097,0.03788,0.351671,0.113976,0.00182002,0.402825,0.127432,0.000696276,0.600039,2.90726,-0.467655,0.449195,0.123084,0.00176161,0.423841,0.112756,0.000747124,0.153764,2.69833,0.0535935,0.149646,0.326211,0.00135622,0.231791,0.216734,0.000670172,2.93584,0.982531,-0.229614,0.165792,0.317055,0.00126438,0.280766,0.228923,0.000755961,2.23207,0.910165,0.0710218,0.184512,0.294159,0.00123802,0.295519,0.211454,0.000676383,1.97065,1.18375,-0.0966287
Royal Palace of Caserta (Tango7174),0.580426,0.229997,0.00250932,0.00794939,0.0854592,0.000344233,0.0781524,0.6845,-0.334575,0.584853,0.31779,0.00206936,0.00718873,0.0909582,0.000360703,0.232465,-0.248606,0.499272,0.579943,0.305182,0.00216731,0.00694556,0.0947979,0.00035526,-0.0783808,0.0932011,0.0619939,0.325427,0.252034,0.00246191,0.2464,0.133811,0.000728189,0.338733,0.311063,-0.497867,0.265788,0.250473,0.00263032,0.235476,0.129174,0.000713688,0.849132,0.320992,-0.247104,0.322124,0.256579,0.0025103,0.24562,0.152699,0.000773242,0.402986,0.725529,-0.676227,0.200292,0.490798,0.00193654,0.0919214,0.202668,0.00091672,1.28379,-0.465237,0.312055,0.1193,0.367683,0.00277544,0.0647087,0.109557,0.000428974,4.23441,0.0753584,-1.33876,0.177037,0.488905,0.00208466,0.0874069,0.212875,0.000841814,1.14022,-0.0365441,0.108388
Tottenham High Cross (Fin Fahey),0.593452,0.195352,0.00368435,0.00477294,0.0227484,4.37287e-005,0.0620139,-0.0762165,-0.478193,0.536867,0.230582,0.00349738,0.162833,0.0805794,0.000466035,-2.34871,3.57135,-3.54689,0.593433,0.215091,0.00357014,0.00434301,0.0231451,5.45573e-005,0.11751,-0.714331,-0.718989,0.427817,0.217714,0.00261875,0.302178,0.220883,0.000988852,-0.12563,1.36688,-0.893395,0.261952,0.333717,0.00251489,0.282421,0.218194,0.000876669,1.05052,0.363972,-0.539461,0.377874,0.218783,0.00231545,0.300961,0.212244,0.00124837,0.217152,1.85428,-0.524024,0.236388,0.406299,0.00129021,0.343237,0.202587,0.000776693,1.4602,0.384833,1.60107,0.249,0.416761,0.00156581,0.340826,0.217486,0.000799939,1.34177,0.243884,0.789606,0.238339,0.430109,0.00123466,0.327254,0.218909,0.000993139,1.37155,0.137564,1.49016
Trento Cathedral (Markus Bernet),0.0736255,0.0236418,0.00359896,0.211118,0.0606951,0.000745745,2.88946,2.60205,-2.16497,0,0,0.00390619,0,0,2.4078e-015,0,0,1,0.122288,0.0152806,0.00340163,0.25385,0.0399504,0.000981345,1.79035,3.46045,-1.60036,0.479881,0.0743533,0.00230104,0.280802,0.0537044,0.000825013,-0.605153,0.6496,0.527007,0.395239,0.0917843,0.00265105,0.284103,0.0770521,0.000991839,-0.602351,0.166211,0.0612928,0.416926,0.0517779,0.00265433,0.30477,0.0588137,0.000894351,-0.484348,1.19006,0.150709,0.502134,0.115042,0.00165581,0.242403,0.119426,0.000643836,-0.891351,3.06473,-0.291712,0.419274,0.103352,0.00159575,0.287939,0.0782821,0.00063864,-0.242268,1.43908,0.0482545,0.527508,0.122844,0.00188661,0.206575,0.100153,0.000802179,-1.26605,2.36587,0.203474
Tuskegee University (US Library of Congress),0.296116,0.0167204,0.00376782,0.196384,0.00828969,8.03851e-005,0.679736,-0.0238765,-0.268359,0.139239,0.0340699,0.0037009,0.0473628,0.0138452,0.000101383,3.20268,1.6509,-13.1503,0.118732,0.0702696,0.00365337,0.0155662,0.0226961,6.89947e-005,0.893604,-0.0675265,-0.241397,0.368959,0.0524463,0.00240037,0.213873,0.0316457,0.00103634,-0.0580453,0.257778,0.334272,0.211115,0.0755402,0.002478,0.164943,0.0399659,0.00101978,1.20953,0.411855,-0.0121383,0.177231,0.0810789,0.00235427,0.134222,0.0390729,0.000967819,1.35263,0.142702,0.111777,0.324196,0.079882,0.00164547,0.205723,0.0353405,0.000750832,0.228171,0.0999043,0.891479,0.279583,0.085526,0.00162857,0.172749,0.0521711,0.000810748,0.76456,0.965407,1.03286,0.167877,0.0764659,0.00191327,0.116143,0.0531586,0.000761335,1.33201,1.20433,0.495386
Villa della Regina Turin (Marco Plassio),0.627847,0.0597406,0.00348632,0.058026,0.0364549,0.000711126,-3.36832,3.34366,-2.38531,0.656186,0.0416851,0.00369389,0.0695577,0.022714,0.000260991,-7.63138,9.3904,-4.87666,0.650088,0.0646565,0.00372472,0.0303302,0.0174119,0.000181313,-10.1614,3.54107,-4.63841,0.276955,0.288705,0.00104701,0.13857,0.180424,0.000633377,0.716404,1.17578,0.612464,0.176992,0.23205,0.0017241,0.165922,0.130863,0.000719738,2.53712,0.513526,0.112537,0.311188,0.235783,0.00172994,0.225377,0.176669,0.000861834,0.831714,1.05838,0.264145,0.204829,0.268997,0.00134521,0.0772962,0.214355,0.000880578,2.42113,1.20564,-0.166836,0.166352,0.180536,0.00205851,0.106094,0.165714,0.000453998,4.51956,2.10804,-0.515637,0.218339,0.250325,0.00134237,0.0950448,0.205818,0.000887313,2.16203,1.24559,-0.166918
Wupatki National Monument Arizona (Stephen M Alden),0.371459,0.632243,0.00242776,0.281202,0.164106,0.000896165,-0.130726,-0.946069,-0.758773,0.525096,0.608943,0.0024027,0.179406,0.188712,0.000471345,-2.15881,-0.411602,-1.71642,0.560801,0.384899,0.00289357,0.113459,0.146196,0.000420559,-3.7783,-0.00942994,-2.85142,0.128003,0.61671,0.00187367,0.244418,0.155802,0.000970827,3.07018,0.35713,0.250834,0.156146,0.573541,0.00174202,0.25346,0.186047,0.000969981,2.56757,0.154965,0.336065,0.194514,0.470837,0.00130724,0.26382,0.172039,0.000771658,2.0627,0.366852,0.510583,0.4555,0.435137,0.00086959,0.372652,0.178081,0.000763653,0.0338063,0.70797,1.49641,0.544467,0.395691,0.000650002,0.368705,0.15898,0.000498457,-0.428268,1.02537,2.29126,0.439968,0.441492,0.000827862,0.378126,0.18258,0.000709183,0.170853,0.690998,1.59703
Wurzburg Residence Germany (Rainer Lippert),0.588097,0.217319,0.0034439,0.0408593,0.0401812,0.000393769,-8.79798,0.935252,-4.85097,0.540221,0.247792,0.0033681,0.158372,0.108697,0.000770772,-2.33482,4.48632,-2.39226,0.589762,0.202416,0.0035028,0.030393,0.0370613,0.000385792,-5.89549,2.67769,-5.60136,0.265924,0.308722,0.00279937,0.228401,0.183825,0.000965515,0.807898,1.57853,-0.925972,0.178616,0.303332,0.00298879,0.179276,0.17207,0.000935704,2.25113,1.79471,-1.13463,0.252702,0.333147,0.00276325,0.230956,0.190978,0.000959432,0.932219,1.41726,-0.738652,0.142725,0.544603,0.00185236,0.106867,0.268907,0.00121285,5.1415,0.144538,0.456116,0.17145,0.424142,0.0023701,0.138032,0.25602,0.00117325,3.72899,0.636156,-0.129433,0.199336,0.547119,0.00164621,0.171981,0.271704,0.00132197,2.16344,0.19796,0.57589
