Kaiser Wilhelm Denkmal (Dschazz),5.91344e-005,0.468823,0.00116656,0.506196,0.000123645,0,4.83827e-005,3.22551e-005,0,0.023385,0.000166651,0.0776864,0.469484,0.201998,0.0607686,0.0088379,0.0264223,0.000150524,0.000182779,0.000844009,0.120661,0.0329647,1.61276e-005,0.625174,0.01888,0.0752404,0.000489203,0,8.06378e-005,1.61276e-005,0,0.279851,0.000252665,0.00163426,0.195633,0.0915723,0.635582,0.00118269,0.00206433,8.60136e-005,2.15034e-005,3.7631e-005,0.050189,0.021998,0.141041,0.0856696,0.478951,0.127225,0.00962815,0.0354484,0.000236538,0.000392437,0.000381686,0.0492536,0.071773,0.0122139,0.0970556,0.486977,0.128811,0.00589731,0.0831752,0.000274168,3.7631e-005,0.00012902,0.128897,0.0565325,0.116774,0.0001559,0.553697,0.251219,0.00332765,0.0592742,5.37585e-006,5.37585e-006,0.00199982,0,0.0135418,0.0132192,0,0.954628,0.00022041,0.00104829,0.0134665,0,0,0.00150524,0,0.0159125,0.0127784,0,0.796793,0,0.00110205,0.116543,0,0,0.000924647,0,0.071859
Leaning Tower of Pisa  (NotFromUtrecht),0,0.670735,0,0,0,0,0,0,0,0.329265,0,0.0621959,0.437344,0.0300948,0.292114,0.0267614,1.93748e-006,0.00176407,0.000828756,0.000915943,0.147946,3.24527e-005,0.00614665,0.618075,0.0131501,0.0723469,0.0103209,0,0.000689742,3.43902e-005,0,0.279234,2.42185e-006,0,0.911641,0,0,0,0,0,0,0,0.0883587,0,0.0248423,0.140206,0.0585389,0.593835,0.045801,0,0.000522635,9.68739e-006,0,0.136152,9.25146e-005,0.00281225,0.757344,0.021366,0.126413,0.0145408,0,0.00088349,6.2968e-006,0,0.0766214,1.25936e-005,0.0816429,0.466218,0.103231,0.0779496,0.111809,0.0168551,0.00729024,0.00258217,0.00912697,0.00445426,0.118841,0.0672639,0.0434412,0.0605956,0.46256,0.128618,0.000129327,0.00279917,0.00217385,0.000285294,0.231068,0.00106513,0.298569,0.329452,0.0303661,0.069197,0.156974,0.00150106,0.00376452,0.00277786,0.00529125,0.101122,0.000985207
Liberty Hall Georgia (Ezratrumpet),0.204165,0.563724,0.00479362,0.130361,0.050849,0,0.00253283,0.00158068,0,0.0413696,0.000623827,0.092697,0.820882,0.000501876,0.0766088,0.000806754,0,0.00021576,0.00417448,0,0.00411351,0,0.0175704,0.953921,7.03565e-005,0.00964353,0.00495779,0,0.000168856,0.000534709,0,0.0131332,0,0.324719,0.0435882,0.0413274,0.186773,0.115844,0,0.00186679,0.0022561,0,0.282247,0.00137899,0.245863,0.0924765,0.0991041,0.279817,0.209043,0,0.000628518,0.0010272,0,0.0701313,0.00190901,0.388288,0.0448265,0.127763,0.262566,0.076515,0,0.00187148,0.00317073,0,0.0943715,0.000628518,0.0559756,0.00207786,0.593419,0.0251501,0.104203,0.000877111,0.013227,0.000712946,4.22139e-005,0.130596,0.0737195,0.0357974,0.00452158,0.768039,0.027833,0.0468621,0.00108349,0.0171248,0.000422139,3.2833e-005,0.00868668,0.0895966,0.000473734,0,0.898701,0.00384146,0.0141979,0.00104597,0.0237805,5.15947e-005,2.81426e-005,0.00265947,0.0552205
Louvre piramid Paris (Alvesgaspar),0.0302525,0.166681,0.000626572,0.00985344,0.000511824,0,1.65105e-006,3.59103e-005,0,0.792037,0,0.0123622,0.02638,4.25144e-005,0.0123474,0.000411111,0,3.21954e-005,6.35653e-005,0.000152722,0.948208,0,0.0356403,0.0197482,7.51226e-005,0.0151764,0.000311635,0,8.25523e-007,2.88933e-005,0,0.929019,0,0.107545,0.0690546,0.359939,0.213456,0.0205415,0,4.12762e-005,7.2646e-005,0,0.229337,1.27956e-005,0.0927727,0.0594117,0.188915,0.392666,0.00872124,0,5.24207e-005,4.12762e-005,0,0.257418,1.23828e-006,0.167607,0.0457464,0.317987,0.233258,0.016591,0,2.22891e-005,5.94377e-005,0,0.218729,0,0.278252,0.00859741,0.310158,0.134635,0.240255,8.9982e-005,0.001268,0.00252775,0.00309365,0.0179795,0.00314359,0.261224,0.0120378,0.0835908,0.412772,0.214271,6.43908e-005,0.0014715,0.00287901,0.00546909,0.00528459,0.000936556,0.293268,0.0115024,0.271981,0.1564,0.252518,7.42971e-005,0.00089982,0.00219424,0.00247492,0.00826473,0.000423081
Monastery of Batalha (pereiraalexandre20),0.00710227,0.739518,0.000927878,0.0641266,0.00783541,0,0.000985154,0.00252016,0,0.176984,0,0.0138151,0.65641,0.0273781,0.127142,0.0215932,0,0.00233688,0.00597966,0,0.145184,0.000160374,0,0.999496,0,0,0,0,0,0.000504032,0,0,0,0.0426365,0.37933,0.205313,0.274457,0.0572993,0,0.00859146,0.00620876,0.00113407,0.0168736,0.00815616,0.0303565,0.0723286,0.417763,0.339912,0.0619501,0,0.0124175,0.000893512,0,0.0359696,0.0284091,0.056864,0.408575,0.0990194,0.313932,0.0543438,0,0.00491431,0.00746884,0,0.0470583,0.00782396,0.0816761,2.29106e-005,0.327231,0.501363,0.0748717,0,0.00327621,0.00123717,1.14553e-005,0.00207341,0.00823635,0.0360612,0,0.48205,0.396387,0.0354197,0.00019474,0.00547562,0.00300128,0,0.00848836,0.0329225,0.0425334,0.000790414,0.274858,0.584723,0.0712175,0,0.00564745,0.00450192,0.000160374,0.00363132,0.0119364
National Museum of Art of Romania (Laurap),0.00580342,0.00824634,0.165296,0.21655,0.00585109,0,0.00127508,0.00319367,4.76667e-005,0.592497,0.00123933,0,0.436496,0,0,0,0,0,0,0,0.563504,0,0.001573,0.92048,0,0,0,0,0,0.00120358,0,0.0767434,0,0.0575695,0.0165165,0.160565,0.687628,0.0209376,2.38334e-005,0.00112017,0.0184709,0.000595834,0.035464,0.00110825,0.0304233,0.0161471,0.0994566,0.666798,0.00296725,0,0.00331284,0.001144,7.15001e-005,0.175819,0.003861,0.0772439,0.0635397,0.0202464,0.46139,0.0103675,0,0.000881834,0.0137876,0.000238334,0.352245,5.95834e-005,0.0432814,0.163282,0.0043615,0.741992,0.015015,0,0.000226417,0.0318294,1.19167e-005,0,0,0.13417,0.129785,0.00104867,0.675795,0.0486439,0,4.76667e-005,0.0103198,0.000190667,0,0,0.207553,0.180252,0.00201392,0.534034,0.0695457,0,0,0.00660184,0,0,0
Philopappos Monument (Templar52),0.00468016,0.8739,0.00944102,0.110549,0.000388791,0,2.93427e-005,0.0001027,0,0.000733568,0.000176056,0.0223518,0.212984,0.11126,0.626408,0.0265185,7.33568e-006,0,0.000264085,0,0,0.000205399,0.00144513,0.73904,0.0186033,0.226518,0.00830399,0,7.33568e-006,1.46714e-005,0,0.00606661,0,0.0370525,0.180436,0.0359155,0.368933,0.00567048,0,0.000462148,0.00199531,0,0.369506,2.93427e-005,0.0958187,0.0526408,0.0882923,0.744095,0.0190361,0,0,0.000117371,0,0,0,0.0702245,0.0949897,0.0631162,0.572763,0.0210314,0,2.2007e-005,0.00138644,0,0.176467,0,0.129783,0.445467,0.00116637,0.338278,0.00260417,0,0.00514231,0.00671948,0,0.070782,5.86854e-005,0.300403,0.469065,5.86854e-005,0.22065,0.00887617,0,0,0.000946303,0,0,0,0.270672,0.537955,0.000344777,0.182578,0.00594924,0,0,0.00242077,0,5.13498e-005,2.93427e-005
Quinta Vergara Vina del Mar Chile (Dario Alpern),0.00805803,0,0.0030185,0.111398,0.000199101,0,2.74171e-005,0,0,0.877298,0,0.0155964,5.8751e-006,0.00807043,0.377796,0.00149162,0,0.000376007,1.56669e-005,0,0.596565,8.29042e-005,0.0211686,4.24313e-005,0.00474447,0.160079,0.000207587,0,8.55154e-005,3.3945e-005,0,0.813638,0,0.114316,9.40017e-005,0.0571197,0.722599,0.00242968,0,0.000157322,0.000404729,0,0.102878,2.61116e-006,0.223218,6.52789e-007,0.0372743,0.727893,0.000193878,0,0.000846668,0.0015086,0,0.00906528,0,0.223021,0.0011933,0.0690135,0.667341,0.000432799,0,0.000199101,0.00155299,0,0.0372468,0,0.23506,0,0.376872,0.363963,0.014347,1.82781e-005,0.000489592,3.45978e-005,0.00804759,0.00110778,6.00566e-005,0.36027,0,0.29541,0.329688,0.00269667,0,0.00304069,0.00104969,0.00511917,0.00116458,0.00156147,0.348391,6.52789e-007,0.256348,0.384779,0.00255436,0,0.000422355,0.00134866,0.00569559,0.000437369,2.28476e-005
Royal Palace of Caserta (Tango7174),0,0.974456,0,0.0254265,0,0,0,0,0,0.000117647,0,0,0.971721,0,0.0282794,0,0,0,0,0,0,0,0,0.989868,0,0.0101324,0,0,0,0,0,0,0,0.0270294,0.335191,0.210794,0.169353,0.0771471,0.00585294,0.0405147,0.00308824,0.000911765,0.113162,0.0169559,0.0123382,0.261103,0.30375,0.139941,0.0398088,0.0165588,0.0382206,0.00185294,0.000661765,0.146382,0.0393824,0.0148235,0.291294,0.239691,0.150647,0.103985,0.00516176,0.0458676,0.00651471,0.000176471,0.109,0.0328382,0.0106912,0.000455882,0.288956,0.0144853,0.565191,0,0.00523529,0,1.47059e-005,0.0950147,0.0199559,0.000558824,0.000367647,0.77025,0.0115294,0.1055,0.000132353,0.0125588,0.000117647,0.000764706,0.0304118,0.0678088,0.00517647,0.000794118,0.396456,0.0126029,0.472912,0.000102941,0.00727941,0.000147059,7.35294e-005,0.0856176,0.0188382
Tottenham High Cross (Fin Fahey),0,0.973335,0,0,0,0,0,0,0,0.0266654,0,0.00401976,0.868391,0.098254,0.00754856,0.00220933,0.000675074,0.000521648,0.00107398,0.000214796,0.0113535,0.00573813,0,0.999939,0,0,0,0,0,0,0,6.13704e-005,0,0.087146,0.112369,0.268925,0.0675688,0.00711897,0.0102182,0.0193624,0.0125502,0.00558471,0.384823,0.0243334,0.0375587,0.118967,0.558133,0.0443708,0.00478689,0.00960447,0.016079,0.00343674,0.00463347,0.180889,0.021541,0.213907,0.152874,0.192273,0.134555,0.0070576,0.0010433,0.0244561,0.0115683,0.00285372,0.225874,0.0335389,0.316456,0.00174906,0.510786,0.0267882,0.0235355,0.0201602,0.0110774,0.0309307,0.0190248,0.0182577,0.0212342,0.258001,0.00533922,0.586394,0.0331707,0.00316058,0.0269723,0.00764061,0.0253767,0.0260211,0.0126116,0.0153119,0.338519,0.0235969,0.45589,0.0281076,0.00512443,0.000214796,0.0156801,0.0223081,0.0346436,0.0442174,0.0316978
Trento Cathedral (Markus Bernet),0.0132597,0.0300913,0.00913847,0.0972262,0.000430046,0,2.38914e-005,0.000394209,0,0.8494,3.58372e-005,0,0,0,0,0,0,0,0,0,1,0,0.0769902,0.0107989,0,0.13169,0.000525612,0,2.38914e-005,0.000453937,0,0.779518,0,0.110665,0.0327791,0.000645069,0.706315,0.000776472,0,0.000525612,0.00156489,0,0.146729,0,0.10566,0.0960555,0.00133792,0.4639,0.00050172,0,1.19457e-005,0.00050172,0,0.332031,0,0.0819476,0.0441992,0,0.588362,0.00025086,0,1.19457e-005,0.000358372,0,0.28487,0,0.279016,0.0107511,0.0239751,0.64839,0.00191131,0,0.00203077,0.00328507,0.0273915,0.00322534,2.38914e-005,0.341624,0.0289086,0.0222549,0.600129,0.00249666,0,0.000382263,0.00175602,4.77829e-005,0.00240109,0,0.248602,0.0780653,0.0197821,0.579965,0.0038943,0,0.00283114,0.00609232,0.00193521,0.0587132,0.000119457
Tuskegee University (US Library of Congress),0,0,0,0,0,0,0,0,0,1,0,0,0,0.000103171,0.00238767,0,0,0.000162126,0,0,0.997347,0,0,0,0,0,0,0,0,0,0,1,0,0.102964,0,0.000284948,0.565651,0.000545331,0,0.00337025,0,0,0.327184,0,0.111439,0,0.00431843,0.513476,0.00150335,0,0.0193715,0,0,0.349882,9.82579e-006,0.150831,0,0.00487359,0.540364,0.00264314,0,0.0218133,0,0,0.279431,4.4216e-005,0.405132,0,6.38676e-005,0.526928,0.00339481,0,0.00730056,0,0,0.0571812,0,0.360562,0,0.000206342,0.517849,0.015849,0,0.0114618,2.94774e-005,0,0.0940426,0,0.17682,0,0.00134122,0.68756,0.0183153,0,0.01156,0,0,0.104404,0
Villa della Regina Turin (Marco Plassio),0.0229487,0.00531083,4.50548e-006,0.0834876,0.0111837,0,1.68955e-005,0.00152398,0,0.875523,1.12637e-006,0.000228653,0.000108131,0.00649577,0.00566001,0.000101373,0,0.000109258,0.0001025,0,0.987194,0,0.000233159,0.0193522,0.000167829,0.00153524,0.000893211,0,3.37911e-006,0.002059,0,0.975748,7.88459e-006,0.451949,0.000447169,0.106678,0.153702,0.281091,0,8.89832e-005,0.000426894,0,0.00558454,3.15384e-005,0.163616,0.000557553,0.375656,0.300909,0.0988198,3.37911e-006,0.000584586,0.000774942,4.50548e-006,0.0590263,4.84339e-005,0.173278,0.0849699,0.113865,0.337075,0.229806,0,0.000637525,0.00431287,0,0.056011,4.39284e-005,0.308114,8.44777e-005,0.00260867,0.480204,0.207308,0,3.37911e-006,9.01096e-005,0,0.00150934,7.77195e-005,0.0159753,0.000467443,0.0170791,0.735408,0.219146,0,3.37911e-005,0.000389724,0,0.0104336,0.00106667,0.350277,4.39284e-005,0.000817744,0.485358,0.162736,0,0,0.000174587,0,0.000451674,0.000140796
Wupatki National Monument Arizona (Stephen M Alden),0.0183957,0.545789,0.135233,0.0060615,6.33606e-005,0.249071,0.0041818,0.00515333,0.0327575,0.00293571,0.000359044,0.00639943,0.859234,0.0594956,0.0118907,0,0.0381431,0.00145729,0.000654727,0.0202332,0.00236546,0.000126721,0.0161992,0.927304,0.0283222,0.0244783,0.000147842,0,0,4.22404e-005,0,0.00350596,0,0.0966039,0,0.563677,0.000147842,0.000422404,0.262672,0.00696967,0.0111092,0.0417758,0,0.0166216,0.168159,0,0.572632,0.00095041,0.00171074,0.174516,0.00266115,0.00475205,0.0295049,0,0.0451128,0.281004,0,0.636331,0.00363268,0.0176987,0.000654727,4.22404e-005,0.00304131,0.000718087,0,0.0568767,0.634219,0,0.310531,0.00456197,0.00498437,0.00348484,0,0.00335811,0.000633606,0,0.0382276,0.728669,0,0.223536,0.0037594,0.0161992,0.000443525,0,0.0139182,0.00253443,0,0.0109403,0.629551,0,0.287826,0.00426628,0.0197896,0.000696967,2.11202e-005,0.00777224,0.00145729,0,0.0486187
Wurzburg Residence Germany (Rainer Lippert),0.00887724,0.970317,0.000359542,0.0192694,0.000552101,0,7.52181e-006,9.47748e-005,0,0.000522013,0,0.0345085,0.824187,0.0697392,0.0246279,0.00108765,0,0.00016548,0.000490422,0.000358038,0.0105877,0.0342483,0.0108585,0.965261,7.82268e-005,0.0142433,0.000750676,0,0,0.000249724,0,0.00855831,0,0.054846,0.234607,0.218301,0.0997391,0.0188933,0.00365861,0.000416708,0.000538561,0.00406779,0.0280954,0.336837,0.0361212,0.0628928,0.290423,0.083662,0.00319376,0.000257246,0.0009658,0.0004483,0.00512686,0.047267,0.469642,0.0463238,0.222402,0.256736,0.111309,0.00308093,0.00924881,0.00034149,0.000598736,0.00350215,0.0170234,0.329434,0.150814,3.00872e-005,0.226053,0.0313599,0.286722,0.0028989,0.000297864,0.000156454,0.000391134,0.0106539,0.290623,0.0604001,7.52181e-006,0.201792,0.0513724,0.316215,0.000368568,0.00172851,3.30959e-005,0.000481396,0.0606483,0.306953,0.164306,0.000135393,0.224291,0.0514762,0.313369,0.0109066,0.000451308,0.000126366,0.000726606,0.00563233,0.228579
