Kaiser Wilhelm Denkmal (Dschazz),0.000106256,6.50669e-005,5.2531e-005,6.44699e-005,8.17813e-005,0.000147445,0.000122373,1.19389e-006,0.000228032,9.43171e-005,9.19293e-005,3.70105e-005,2.50716e-005,1.67144e-005,6.50669e-005,2.80564e-005,4.17861e-005,3.99952e-005,0.000395177,0.000237584,5.19341e-005,1.73114e-005,2.32808e-005,7.16332e-006,0.000396968,0.000397564,0.000106853,2.38777e-005,1.79083e-005,1.43266e-005,1.73114e-005,2.38777e-006,0,5.96944e-007,2.38777e-006,5.96944e-007,1.19389e-005,1.49236e-005,0.000311008,0.000208333,5.96944e-006,4.17861e-006,1.79083e-006,2.98472e-006,4.17861e-006,1.79083e-006,0,0,0.000397564,0.000422039,0.000290115,2.92502e-005,0,0,0,0,5.96944e-007,5.96944e-007,0,0,0,0,0,0
Leaning Tower of Pisa  (NotFromUtrecht),1.16193e-005,1.64607e-005,2.32925e-005,2.50676e-005,2.55518e-005,2.41531e-005,2.15173e-005,1.83973e-005,2.35076e-005,2.69504e-005,2.62511e-005,2.184e-005,2.10331e-005,2.57131e-005,2.53366e-005,1.87738e-005,1.13504e-005,2.35614e-005,2.496e-005,2.03876e-005,7.36967e-006,1.3018e-005,1.716e-005,1.35021e-005,2.01187e-005,2.42607e-005,2.22166e-005,1.9258e-005,1.6138e-005,1.90966e-005,1.5869e-005,4.41104e-006,7.80001e-006,1.31255e-005,8.92967e-006,2.3669e-006,7.80001e-006,1.73214e-005,2.81876e-005,2.82952e-005,2.47449e-006,4.19587e-006,4.57242e-006,2.63587e-006,3.71173e-006,6.13242e-006,6.61656e-006,4.30346e-006,6.67036e-006,8.33794e-006,7.74622e-006,3.33518e-006,1.99035e-006,2.95863e-006,1.23724e-006,1.07586e-007,2.79725e-006,5.64828e-006,2.9909e-005,1.31793e-005,1.66759e-006,1.99035e-006,1.66759e-006,8.06898e-007
Liberty Hall Georgia (Ezratrumpet),0.000244792,0.000364063,0.000384375,0.000354167,0.000273958,0.00020625,0.00016875,0.000141146,0.000327083,0.000405208,0.00029375,0.000177083,0.000259375,0.000317187,0.00019375,0.000110938,0.000304167,0.000354688,0.00025625,0.000129688,0.000165104,0.000235417,0.000141667,6.61458e-005,0.000297396,0.000505729,0.000464583,0.000378125,0.0002125,0.000314583,0.000195833,7.39583e-005,4.63542e-005,5.625e-005,1.71875e-005,7.29167e-006,0.000229687,0.00030625,0.000251042,0.000139583,6.25e-005,0.000109896,4.79167e-005,1.35417e-005,1.19792e-005,3.07292e-005,2.29167e-005,7.29167e-006,7.34375e-005,0.000275,0.00029375,0.000264583,0,2.08333e-006,5.20833e-007,0,0.000133854,0.000225521,0.000310938,0.000251563,0,0,0,0
Louvre piramid Paris (Alvesgaspar),3.31724e-005,3.38138e-005,3.05149e-005,2.50167e-005,2.12138e-005,1.6632e-005,1.00342e-005,2.21302e-005,3.42262e-005,3.61505e-005,2.94153e-005,9.71345e-006,2.55207e-005,2.98276e-005,2.16262e-005,1.78233e-005,2.89113e-005,2.57498e-005,2.09389e-005,3.33556e-005,1.66778e-005,1.75942e-005,1.08589e-005,4.39854e-006,2.92778e-005,3.0744e-005,2.89571e-005,6.64364e-006,1.0584e-005,1.764e-005,1.64487e-005,1.55782e-006,7.42254e-006,9.576e-006,5.08582e-006,1.14545e-006,1.76858e-005,2.05265e-005,1.89687e-005,1.60822e-005,5.58982e-006,5.77309e-006,5.08582e-006,3.98618e-006,5.17745e-006,5.40654e-006,4.49018e-006,2.33673e-006,8.01818e-006,1.512e-005,1.11796e-005,1.05382e-006,1.008e-006,2.70327e-006,3.20727e-007,9.16364e-008,3.29891e-006,3.71127e-006,2.93236e-006,1.28291e-006,2.29091e-006,2.70327e-006,1.19127e-006,1.37455e-007
Monastery of Batalha (pereiraalexandre20),0.00012207,0.000255585,0.000348409,0.000370026,0.000331879,0.00018692,6.86646e-005,2.03451e-005,0.000378927,0.000523885,0.000499725,0.000228882,0.000273387,0.000390371,0.000281016,4.19617e-005,0.000130971,0.00021108,0.000161489,9.28243e-005,0.000175476,0.000382741,0.00035731,6.99361e-005,0.000361125,0.000526428,0.000511169,0.000315348,0.000296275,0.000420888,0.000334422,5.59489e-005,8.51949e-005,0.000134786,8.13802e-005,3.94185e-005,8.7738e-005,0.000120799,0.000144958,0.000241597,5.34058e-005,0.000106812,0.00010554,8.39233e-005,1.65304e-005,0.000101725,8.51949e-005,6.35783e-006,5.59489e-005,0.000244141,0.000267029,2.16166e-005,0,2.54313e-006,0,1.27157e-006,7.62939e-006,5.21342e-005,0.000256856,0.000312805,0,0,0,0
National Museum of Art of Romania (Laurap),0.000114776,0.000155673,0.000291557,0.000366755,0.000345646,0.000253298,5.5409e-005,4.22164e-005,0.000184697,0.000387863,0.000389182,4.74934e-005,9.1029e-005,0.000242744,0.000164908,5.01319e-005,0.000172823,0.000423483,0.00042876,0.000162269,0.000131926,0.000282322,0.000230871,1.05541e-005,9.1029e-005,0.000295515,0.00030343,4.08971e-005,6.0686e-005,9.89446e-005,5.14512e-005,1.58311e-005,1.45119e-005,1.97889e-005,5.27704e-006,3.95778e-006,6.99208e-005,0.000310026,0.000324538,0.00035752,8.04749e-005,0.000291557,0.000224274,4.35356e-005,2.24274e-005,5.14512e-005,2.90237e-005,0,1.71504e-005,6.0686e-005,2.11082e-005,1.31926e-006,7.91557e-006,5.27704e-006,0,0,1.71504e-005,3.0343e-005,2.37467e-005,3.43008e-005,5.27704e-006,5.27704e-006,0,0
Philopappos Monument (Templar52),0.000244954,0.000423991,0.000533854,0.000516764,0.000307617,5.69661e-006,1.05794e-005,5.37109e-005,0.000301107,0.000438639,0.000110677,3.17383e-005,0.000204264,0.000442708,7.8125e-005,5.45247e-005,0.000323079,0.000571289,0.000226237,7.89388e-005,0.000205078,0.00031901,4.47591e-005,2.84831e-005,0.00017985,0.000226237,2.52279e-005,5.69661e-006,5.04557e-005,0.000109863,2.44141e-006,0,2.52279e-005,3.01107e-005,2.44141e-006,2.44141e-006,0.000284017,0.00044515,0.000199382,0.000139974,5.20833e-005,0.000147298,3.17383e-005,1.46484e-005,7.32422e-006,1.87174e-005,2.27865e-005,2.19727e-005,1.13932e-005,1.70898e-005,7.32422e-006,0,0,0,0,0,9.76563e-006,0.000360514,0.000109863,0.000247396,0,0,8.13802e-007,8.13802e-007
Quinta Vergara Vina del Mar Chile (Dario Alpern),2.45827e-005,2.66856e-005,2.71207e-005,2.77733e-005,2.95862e-005,2.40025e-005,1.53732e-005,8.5568e-006,4.0536e-005,3.90132e-005,3.72003e-005,2.18996e-005,2.90061e-007,3.62576e-007,5.80122e-007,5.80122e-007,6.52637e-006,7.83164e-006,8.04919e-006,1.85639e-005,2.56704e-005,2.76283e-005,2.67581e-005,6.23631e-006,2.58879e-005,2.84985e-005,2.06668e-005,3.48073e-006,1.30527e-006,2.46552e-006,2.10294e-006,1.37779e-006,0,0,0,0,1.4503e-007,1.4503e-007,2.17546e-007,1.01521e-006,5.80122e-007,2.90061e-007,2.90061e-007,2.17546e-007,3.91582e-006,3.19067e-006,1.23276e-006,2.90061e-007,3.26319e-006,2.97312e-006,3.62576e-007,0,0,0,0,0,0,0,0,0,1.4503e-007,1.4503e-007,0,0
Royal Palace of Caserta (Tango7174),7.51634e-005,6.69935e-005,0.000124183,0.000187908,0.000236928,0.000230392,0.000169935,0.000176471,0.000220588,0.000295752,0.000316993,0.000313725,0.000143791,0.000218954,0.000281046,0.000235294,5.39216e-005,0.000173203,0.000267974,0.000148693,9.15033e-005,0.000205882,0.000235294,0.000173203,0.000279412,0.000383987,0.000441176,0.000359477,0.000222222,0.000328431,0.000359477,0.000305556,0.000106209,0.000107843,0.000153595,7.51634e-005,2.61438e-005,0.000366013,0.000383987,5.06536e-005,2.45098e-005,5.88235e-005,5.88235e-005,1.63399e-005,5.71895e-005,0.000156863,0.000168301,9.96732e-005,0.000111111,0.000374183,0.000375817,0.000122549,0.000112745,0.000150327,4.90196e-006,0,1.63399e-006,8.16993e-006,0,0,8.16993e-006,1.79739e-005,9.80392e-006,0
Tottenham High Cross (Fin Fahey),0.000998641,0.000954484,0.000492527,0.000366848,0.000326087,0.000383832,0.000523098,0.000461957,0.00153533,0.00111413,0.000730299,0.000757473,0.000424592,0.000132473,0.000118886,0.000227582,0.000852582,0.00048913,0.000441576,0.000655571,0.00149457,0.000985054,0.000577446,0.000380435,0.00189878,0.00194633,0.00123641,0.000842391,0.000186821,0.000129076,0.000142663,0.000502717,1.3587e-005,1.3587e-005,2.03804e-005,3.73641e-005,0.000190217,0.000186821,0.00015625,0.00159647,0.000377038,0.000281929,0.000101902,6.11413e-005,0.00131793,0.00094769,0.000278533,8.83152e-005,0.00109375,0.00140965,0.000995245,0.000543478,3.39674e-006,1.01902e-005,1.01902e-005,6.79348e-006,4.41576e-005,5.77446e-005,3.73641e-005,0.000112092,2.37772e-005,4.75543e-005,1.69837e-005,0
Trento Cathedral (Markus Bernet),0.000108839,0.000395536,0.000461901,0.000489774,0.000481811,0.000302625,0.000110166,0.000426064,0.000226969,0.000264133,0.000169895,7.56562e-005,0.000112821,0.000221659,0.000175204,6.90197e-005,0.000333153,0.000540212,0.000560121,0.000151312,0.000135385,0.000220332,0.000195113,3.71645e-005,5.30921e-005,8.49473e-005,5.97286e-005,1.85822e-005,2.6546e-006,7.96381e-006,6.63651e-006,6.63651e-006,6.63651e-006,9.29111e-006,5.30921e-006,7.96381e-006,0.000106184,0.000292006,0.000343771,8.49473e-005,1.46003e-005,2.78733e-005,3.31826e-005,1.06184e-005,2.78733e-005,4.11464e-005,3.05279e-005,1.3273e-005,5.30921e-006,1.59276e-005,6.63651e-006,2.6546e-006,0,0,0,0,6.63651e-006,1.19457e-005,1.3273e-005,6.63651e-006,3.98191e-006,5.30921e-006,1.3273e-006,0
Tuskegee University (US Library of Congress),0,0.000286796,0.000444616,0.000487064,0.000402712,0.000154554,6.80257e-005,0.000268837,0.000150201,0.000365706,0.000379855,0.000532233,0.000211152,0.000272103,1.08841e-006,1.19725e-005,4.89785e-006,0.000168704,4.78901e-005,2.88429e-005,3.80944e-006,4.35364e-005,6.25836e-005,1.63262e-005,5.44205e-007,5.44205e-005,0.000225845,0.000290606,0,0,0,5.44205e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63262e-006,2.17682e-006,5.44205e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa della Regina Turin (Marco Plassio),7.72189e-005,9.29881e-005,8.31011e-005,9.24875e-005,8.26004e-005,5.45664e-005,3.39162e-005,3.76708e-005,0.000109633,0.00013942,0.000104127,4.26769e-005,7.63428e-005,7.69686e-005,4.11751e-005,1.4017e-005,3.07874e-005,4.07996e-005,3.2039e-005,9.24875e-005,2.79089e-005,4.68069e-005,3.15384e-005,6.63307e-006,5.94473e-005,0.000107631,9.59917e-005,1.77716e-005,7.27134e-005,0.000112887,8.18495e-005,1.96489e-005,6.38276e-006,6.25761e-006,6.25761e-007,1.25152e-007,3.37911e-006,1.07631e-005,9.63672e-006,1.82722e-005,4.63063e-006,8.6355e-006,1.03876e-005,1.28907e-005,3.50426e-006,1.02625e-005,3.00365e-006,0,1.70207e-005,1.73962e-005,2.75335e-006,3.75457e-007,1.4017e-005,1.30158e-005,6.25761e-007,0,0,5.00609e-007,5.00609e-007,5.00609e-007,0,0,0,0
Wupatki National Monument Arizona (Stephen M Alden),0.00127565,0.000862873,0.000165578,5.1306e-005,3.49813e-005,4.43097e-005,2.33209e-005,1.39925e-005,0.00173741,0.00072528,7.9291e-005,1.63246e-005,0.000165578,2.5653e-005,1.86567e-005,2.33209e-006,0.000809235,9.56157e-005,0.000130597,4.66418e-005,0.00167677,0.000230877,6.52985e-005,2.09888e-005,0.00224347,0.00197062,0.000862873,3.49813e-005,5.36381e-005,2.79851e-005,0,0,0,0,0,0,6.99627e-005,0.000160914,0.000354478,0.000104944,0,3.26493e-005,2.79851e-005,0,0.000545709,0.000109608,5.59701e-005,0,0.00155084,0.00179104,0.00168144,0.000352146,0,0,0,0,0,0.000604011,0.000555037,9.32836e-006,0,0,0,0
Wurzburg Residence Germany (Rainer Lippert),7.37281e-005,5.68807e-005,6.3553e-005,6.37198e-005,5.78816e-005,4.77064e-005,3.71977e-005,3.76981e-005,0.000124604,0.000106589,9.62469e-005,6.50542e-005,1.81818e-005,1.05088e-005,1.31776e-005,8.17348e-006,3.61968e-005,4.2035e-005,3.46956e-005,2.06839e-005,2.75229e-005,2.61885e-005,3.16931e-006,5.00417e-007,0.000140284,0.000141118,0.000137448,0.00013161,3.86989e-005,3.603e-005,2.25188e-005,2.11843e-005,5.50459e-006,3.50292e-006,3.0025e-006,2.66889e-006,2.3186e-005,2.88574e-005,4.73728e-005,9.10759e-005,5.00417e-006,3.66972e-006,0,0,1.06756e-005,1.66806e-006,0,0,0.000119266,0.000127606,0.000123603,0.000118766,4.17014e-006,2.50209e-006,5.00417e-007,0,2.16847e-006,1.50125e-006,5.8382e-006,1.15096e-005,0,0,0,0
